domain,task,model,representation,f1,precision,recall,ap_pr,threshold,n_valid,n_failed,stats_file,preds_csv
drugs,binary_1,gpt5mini,facts,0.7556,0.8095,0.7083,0.8221586174155429,53.2663,100,0,similarity_database_with_indicment_facts_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_gpt5mini_binary_0_preds.csv
drugs,binary_0,llama3_70b,facts,0.8197,0.9259,0.7353,0.8630222734794699,60.3015,100,0,similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_preds.csv
drugs,binary_1,llama3_70b,facts,0.7317,0.6,0.9375,0.8180605104978297,30.1508,100,0,similarity_database_with_indicment_facts_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_llama3_70b_binary_0_preds.csv
drugs,binary_0,mistral,facts,0.8169,0.7838,0.8529,0.7753471826002478,65.3266,100,0,similarity_database_with_indicment_facts_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_mistral_binary_0_preds.csv
drugs,binary_1,mistral,facts,0.7156,0.6393,0.8125,0.7467373682227026,45.2261,100,0,similarity_database_with_indicment_facts_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_mistral_binary_0_preds.csv
drugs,binary_0,qwen3_235b,facts,0.8649,0.8,0.9412,0.8364826665704281,40.201,100,0,similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_preds.csv
drugs,binary_1,qwen3_235b,facts,0.8,0.8085,0.7917,0.7916720240413262,35.1759,100,0,similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_qwen3_235b_binary_0_preds.csv
drugs,binary_0,qwen_hf,facts,0.8421,0.7619,0.9412,0.8167976852059897,40.201,100,0,similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_preds.csv
drugs,binary_1,qwen_hf,facts,0.8,0.8571,0.75,0.7892070263627482,40.201,100,0,similarity_database_with_indicment_facts_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/drugs/results_drugs/similarity_database_with_indicment_facts_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gpt4,fe_gpt_schema_v2,0.7,0.5932,0.8537,0.7231042999638073,65.3266,141,0,similarity_database_fe_gpt_schema_v2_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_gpt_schema_v2_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,fe_gpt_schema_v2,0.782,0.7324,0.8387,0.8227616713694277,62.3116,141,0,similarity_database_fe_gpt_schema_v2_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_gpt_schema_v2_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,manual_fe,0.7347,0.6316,0.878,0.7869334648165841,40.201,141,0,similarity_database_fe_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,manual_fe,0.7971,0.7237,0.8871,0.8452585251036139,25.1256,141,0,similarity_database_fe_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,manual_fe,0.7129,0.6,0.878,0.7527186359292427,68.3417,141,0,similarity_database_fe_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,manual_fe,0.855,0.8116,0.9032,0.8997004100356726,62.3116,141,0,similarity_database_fe_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,manual_fe,0.6452,0.4819,0.9756,0.6397940906126426,60.3015,141,0,similarity_database_fe_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,manual_fe,0.8054,0.6897,0.9677,0.771145187475963,55.2764,141,0,similarity_database_fe_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,manual_fe,0.7473,0.68,0.8293,0.77487248815609,65.3266,141,0,similarity_database_fe_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,manual_fe,0.8219,0.7143,0.9677,0.8924105846201398,48.2412,141,0,similarity_database_fe_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,manual_fe,0.7727,0.7234,0.8293,0.8152594519845273,70.3518,141,0,similarity_database_fe_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,manual_fe,0.8689,0.8833,0.8548,0.8937846762697852,65.3266,141,0,similarity_database_fe_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,manual_fe,0.7342,0.7632,0.7073,0.7959496242312321,62.3116,141,0,similarity_database_fe_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,manual_fe,0.8462,0.8088,0.8871,0.8785845375876233,58.2915,141,0,similarity_database_fe_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,manual_fe,0.7013,0.75,0.6585,0.7215084710113254,70.3518,141,0,similarity_database_fe_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,manual_fe,0.7742,0.7742,0.7742,0.8436853011951544,60.3015,141,0,similarity_database_fe_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,manual_fe,0.544,0.4048,0.8293,0.5415723949140504,58.2915,141,0,similarity_database_fe_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,manual_fe,0.726,0.631,0.8548,0.6716532716019193,58.2915,141,0,similarity_database_fe_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,manual_fe,0.6216,0.697,0.561,0.5967987818899657,65.3266,141,0,similarity_database_fe_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_mistral_binary_0_preds.csv
weapon,binary_1,mistral,manual_fe,0.7536,0.6842,0.8387,0.7299602327224157,60.3015,141,0,similarity_database_fe_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,manual_fe,0.6582,0.6842,0.6341,0.67427956260137,58.2915,141,0,similarity_database_fe_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,manual_fe,0.7891,0.6824,0.9355,0.8211985117172922,40.201,141,0,similarity_database_fe_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,manual_fe,0.6735,0.5789,0.8049,0.664445775217183,45.2261,141,0,similarity_database_fe_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,manual_fe,0.8116,0.7368,0.9032,0.8340191354636122,40.201,141,0,similarity_database_fe_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_fe_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,hybrid_full_gpt,0.6667,0.569,0.8049,,25.1256,141,0,similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,hybrid_full_gpt,0.7521,0.8,0.7097,,30.1508,141,0,similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,hybrid_full_gpt,0.6897,0.6522,0.7317,,75.3769,141,0,similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,hybrid_full_gpt,0.7801,0.6962,0.8871,,58.2915,141,0,similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,hybrid_full_gpt,0.6038,0.4923,0.7805,,55.2764,141,0,similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,hybrid_full_gpt,0.6784,0.5321,0.9355,,35.1759,141,0,similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,hybrid_full_gpt,0.6809,0.6038,0.7805,,60.3015,141,0,similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,hybrid_full_gpt,0.7377,0.75,0.7258,,55.2764,141,0,similarity_database_hybrid_full_gpt_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,hybrid_full_gpt,0.6804,0.5893,0.8049,,62.3116,141,0,similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,hybrid_full_gpt,0.7692,0.679,0.8871,,45.2261,141,0,similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,hybrid_full_gpt,0.6753,0.7222,0.6341,,58.2915,141,0,similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,hybrid_full_gpt,0.7704,0.7123,0.8387,,47.2362,141,0,similarity_database_hybrid_full_gpt_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,hybrid_full_gpt,0.6486,0.7273,0.5854,,67.3367,141,0,similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,hybrid_full_gpt,0.7179,0.5957,0.9032,,40.201,141,0,similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,hybrid_full_gpt,0.5155,0.4464,0.6098,,55.2764,141,0,similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,hybrid_full_gpt,0.6556,0.5,0.9516,,25.1256,141,0,similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,hybrid_full_gpt,0.5469,0.4023,0.8537,,40.201,141,0,similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_1,mistral,hybrid_full_gpt,0.6711,0.5747,0.8065,,40.201,141,0,similarity_database_hybrid_full_gpt_v6score_mistral_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_mistral_binary_0_preds.csv
weapon,binary_0,qwen3_235b,hybrid_full_gpt,0.619,0.6047,0.6341,,40.201,141,0,similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_1,qwen3_235b,hybrid_full_gpt,0.687,0.6522,0.7258,,35.1759,141,0,similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen3_235b_binary_0_preds.csv
weapon,binary_0,qwen_hf,hybrid_full_gpt,0.6,0.4783,0.8049,,35.1759,141,0,similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_1,qwen_hf,hybrid_full_gpt,0.7051,0.5851,0.8871,,30.1508,141,0,similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_full_gpt_v6score_qwen_hf_binary_0_preds.csv
weapon,binary_0,gemini_25_pro,hybrid_manual_gpt,0.6875,0.6,0.8049,0.7861904761904761,30.1508,141,0,similarity_database_hybrid_v6score_gemini_25_pro_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_1,gemini_25_pro,hybrid_manual_gpt,0.7797,0.8214,0.7419,0.9526289682539683,25.1256,141,0,similarity_database_hybrid_v6score_gemini_25_pro_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_25_pro_binary_0_preds.csv
weapon,binary_0,gemini_3_flash,hybrid_manual_gpt,0.7347,0.6316,0.878,0.7714285714285716,65.3266,141,0,similarity_database_hybrid_v6score_gemini_3_flash_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_1,gemini_3_flash,hybrid_manual_gpt,0.8067,0.8421,0.7742,0.9861111111111112,65.3266,141,0,similarity_database_hybrid_v6score_gemini_3_flash_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemini_3_flash_binary_0_preds.csv
weapon,binary_0,gemma3_27b,hybrid_manual_gpt,0.6195,0.4861,0.8537,0.8222222222222222,55.2764,141,0,similarity_database_hybrid_v6score_gemma3_27b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_1,gemma3_27b,hybrid_manual_gpt,0.7571,0.6795,0.8548,0.9305555555555556,45.2261,141,0,similarity_database_hybrid_v6score_gemma3_27b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gemma3_27b_binary_0_preds.csv
weapon,binary_0,gpt4,hybrid_manual_gpt,0.7895,0.8571,0.7317,0.9333333333333333,72.3618,141,0,similarity_database_hybrid_v6score_gpt4_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_0_preds.csv
weapon,binary_1,gpt4,hybrid_manual_gpt,0.8217,0.791,0.8548,0.9861111111111112,48.2412,141,0,similarity_database_hybrid_v6score_gpt4_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt4_binary_0_preds.csv
weapon,binary_0,gpt51_thinking,hybrid_manual_gpt,0.7872,0.6981,0.9024,0.9028571428571429,65.3266,141,0,similarity_database_hybrid_v6score_gpt51_thinking_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_1,gpt51_thinking,hybrid_manual_gpt,0.8413,0.8281,0.8548,0.9861111111111112,60.3015,141,0,similarity_database_hybrid_v6score_gpt51_thinking_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt51_thinking_binary_0_preds.csv
weapon,binary_0,gpt52,hybrid_manual_gpt,0.7308,0.6032,0.9268,1.0,56.2814,141,0,similarity_database_hybrid_v6score_gpt52_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_0_preds.csv
weapon,binary_1,gpt52,hybrid_manual_gpt,0.864,0.8571,0.871,0.9861111111111112,56.2814,141,0,similarity_database_hybrid_v6score_gpt52_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt52_binary_0_preds.csv
weapon,binary_0,gpt5mini,hybrid_manual_gpt,0.7216,0.625,0.8537,0.6916666666666667,58.2915,141,0,similarity_database_hybrid_v6score_gpt5mini_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_1,gpt5mini,hybrid_manual_gpt,0.7852,0.726,0.8548,0.8506944444444444,47.2362,141,0,similarity_database_hybrid_v6score_gpt5mini_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_gpt5mini_binary_0_preds.csv
weapon,binary_0,llama3_70b,hybrid_manual_gpt,0.5684,0.5,0.6585,0.6775757575757575,55.2764,141,0,similarity_database_hybrid_v6score_llama3_70b_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_1,llama3_70b,hybrid_manual_gpt,0.6774,0.6774,0.6774,0.9502840909090909,50.2513,141,0,similarity_database_hybrid_v6score_llama3_70b_binary_1_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_llama3_70b_binary_0_preds.csv
weapon,binary_0,mistral,hybrid_manual_gpt,0.6078,0.5082,0.7561,0.7,60.3015,141,0,similarity_database_hybrid_v6score_mistral_binary_0_stats.json,/Users/liorb/Library/CloudStorage/OneDrive-post.bgu.ac.il/Thesis!!!/new_try/experiments/v6_full_matrix/weapon/results_weapon/similarity_database_hybrid_v6score_mistral_binary_0_preds.csv
