verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
SH-20-02-52091-995,ME-17-05-35227-215,1,0,0,"{""מיקום החזקת הנשק"": ""ארון במטבח"", ""מיקום הבית"": ""שבט אלאעצם"", ""תאריך החזקת הנשק"": ""מיום 14.02.20"", ""תאריך התגלית"": ""16.02.20"", ""שעת התגלית"": ""סמוך לשעה 15:00"", ""סוג הפעילות המשטרתית"": ""חיפוש יזום"", ""מיקום התגלית"": ""בית הנאשם"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""20 כדורים"", ""שימוש"": ""לא""}","{""תאריך העבירה"": ""7 במאי 2017"", ""זמן העבירה"": ""צהריים"", ""סוג הרכב"": ""אופנוע"", ""דגם הרכב"": ""קואנג יאנג טיו"", ""מיקום הנשק ברכב"": ""תא מטען"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב"", ""שימוש"": ""לא""}"
SH-16-11-19417-55,SH-16-11-7544-55,3,1,1,"{""זמן המעצר"": ""26.10.16, 05:00 בבוקר"", ""דגם הנשק"": ""ברטה F84"", ""קליבר הנשק"": ""9 מ\""מ קצר"", ""מספר סידורי של הנשק"": ""D79906Y"", ""סוג הרכב"": ""מרצדס"", ""מספר רישוי הרכב"": ""53-321-59"", ""מיקום החזקת הנשק"": ""מתחת לכיסא הנהג"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""מחלף להב-שומריה, כביש 6 לכוון צפון"", ""תאריך האירוע"": ""26.10.16"", ""שם השוטר"": ""מיכאל אדרי"", ""קוטר הקליעים"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
ME-19-01-53615-8,SH-15-12-65958-120,1,0,0,"{""תאריך האירוע"": ""8.1.19"", ""שעת האירוע"": ""שעת לילה"", ""מיקום האירוע"": ""עיר לוד"", ""סוג הרכב"": ""מאזדה"", ""מרחק נסיעה לאחר ירי"": ""עשרות מטרים"", ""מיקום עצירת הרכב"": ""חניית עפר סמוכה"", ""תגובת הנאשם להגעת השוטרים"": ""השליך את הנשק ארצה ונעצר"", ""סוג הנשק המדויק"": ""תת מקלע מאולתר מסוג קרלו"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירת נשק (סעיף 144) גם בעבירה של ירי מנשק חם באזור מגורים, לפי סעיף 340א(ב)(1) לחוק העונשין."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית טעונה בכדורים"", ""שימוש"": ""לא""}","{""מיקום החזקת הנשק"": ""טייבה"", ""סוגי נשק נוספים"": ""אקדח זיג זאוור, קרלו"", ""קוטר תחמושת"": ""9 מ\""מ, 7.65 מ\""מ"", ""מספר כדורים במחסנית"": ""8, 15, 6"", ""מיקומי החזקת הנשק"": ""מעל ארון במטבח, בספרייה"", ""סוגי מחסניות"": ""מחסנית טעונה, מחסנית ריקה"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 8 כדורים, מחסנית ובה 15 כדורים, מחסנית ריקה ובה 0 כדורים, מחסנית ובה 6 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}"
SH-14-02-28659-762,SH-17-10-10556-234,3,1,1,"{""מיקום החזקת הנשק"": ""עליית גג של המקלחת"", ""משך זמן החזקת הנשק"": ""כשנתיים"", ""תאריך תחילת החזקת הנשק"": ""11.2.12"", ""מיקום הבית"": ""עזריה"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית וכדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""קוטר הקליעים"": ""8 מ\""מ"", ""מיקום החזקת הנשק"": ""בחצר הסמוכה לבית, מתחת למזרון בערימת זבל"", ""מרחק החזקת הנשק מהבית"": ""100 מטרים"", ""בעלות הנשק"": ""בבעלות אחר"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים, מחסנית ריקה ובה 0 כדורים"", ""שימוש"": ""לא""}"
m07001074-98,ME-17-05-35227-215,1,0,0,"{""מיקום מציאת הנשק"": ""שטח אדמה הסמוך לכפר מגוריו"", ""מיקום החזקת הנשק"": ""מעל ארון בגדים בבית הנאשם"", ""תאריך מציאת הנשק"": ""31/1/07"", ""תאריך תפיסת הנשק"": ""4/2/07"", ""סוג הצו לחיפוש"": ""צו בית משפט"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק מפורק"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""2 מחסניות ריקות ובהן 0 כדורים"", ""שימוש"": ""לא""}","{""תאריך העבירה"": ""7 במאי 2017"", ""זמן העבירה"": ""צהריים"", ""סוג הרכב"": ""אופנוע"", ""דגם הרכב"": ""קואנג יאנג טיו"", ""מיקום הנשק ברכב"": ""תא מטען"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב"", ""שימוש"": ""לא""}"
SH-18-07-52337-770,ME-16-06-50916-362,1,0,0,"{""תאריך המעצר"": ""15.07.18"", ""מיקום המעצר"": ""רהט"", ""מיקום החזקת הנשק"": ""חדר השינה"", ""משך זמן החזקת הנשק לפני המעצר"": ""עשרה ימים"", ""זהות המחזיק המקורי"": ""לא ידועה"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""שימוש"": ""לא""}","{""סוג הרכב"": ""סקודה"", ""מועד פסילת הנהיגה"": ""3.2.15"", ""תקופת הפסילה"": ""24 חודשים"", ""מועד תוקף רישיון הנהיגה"": ""2002"", ""מקום האירוע"": ""כפר ג'דידה-מכר"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""כמות יריות"": ""לא פחות משלושה כדורים"", ""היכרות עם הנאסר"": ""היכרות מוקדמת"", ""זמן האירוע"": ""12.6.16, שעה 18:25"", ""תיאור האירוע"": ""הנאשם נסע לבית אחיו, נשא נשק וירה במהלך ויכוח עם נאסר וקבוצת אנשים"", ""התנהלות הנאשם לאחר הירי"": ""המשיך בנסיעתו, עצר וירה שוב, ולאחר מכן נמלט"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע, בנוסף לעבירות נשק לפי סעיף 144, גם בעבירות נוספות שאינן עבירות נשק: איומים (סעיף 192 לחוק העונשין), ירי באזור מגורים (סעיף 340א לחוק העונשין), מעשה פזיזות ורשלנות (סעיף 338(א)(5) לחוק העונשין), נהיגה בזמן פסילה (סעיף 67 לפקודת התעבורה), ונהיגה ללא רישיון נהיגה (סעיפים 10א ו-62(1) לפקודת התעבורה)."", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב, על גופו"", ""מטרה-סיבת העבירה"": ""הפחדה"", ""שימוש"": ""לא""}"
SH-17-11-53539-235,m07001074-98,3,1,1,"{""סוג הנשק [קליעי ספוג]"": 2.0, ""סוג הנשק [אגרופן]"": 1.0, ""סוג הנשק [סכין קומנדו]"": 1.0, ""כלי נשק נוספים"": ""קליעי ספוג, אגרופן, סכין קומנדו"", ""כמות כלי נשק"": 5, ""כמות כדורים"": 28, ""קוטר כדורים"": ""9 מ\""מ"", ""קוטר קליעי ספוג"": ""40 מ\""מ"", ""מיקום החזקת הנשק"": ""בית הנאשם"", ""תקופת החזקת הנשק"": ""2012-2017"", ""חוסר רישיון נשק"": ""כן"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""אקדח אויר"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים, 28 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""מיקום מציאת הנשק"": ""שטח אדמה הסמוך לכפר מגוריו"", ""מיקום החזקת הנשק"": ""מעל ארון בגדים בבית הנאשם"", ""תאריך מציאת הנשק"": ""31/1/07"", ""תאריך תפיסת הנשק"": ""4/2/07"", ""סוג הצו לחיפוש"": ""צו בית משפט"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק מפורק"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מצא"", ""כמות תחמושת"": ""2 מחסניות ריקות ובהן 0 כדורים"", ""שימוש"": ""לא""}"
ME-16-11-69158-529,ME-12-03-13401-281,3,1,1,"{""מיקום האירוע"": ""טייבה"", ""תאריך האירוע"": ""23.11.16"", ""סוג התחמושת"": ""9 מ\""מ"", ""מיקום החבייה"": ""מתחת למושב הנהג ומושב סמוך"", ""סוג האירוע"": ""אירוע משפחתי"", ""מיקום טמינת הנשק"": ""באדמה סמוך לבית הנאשם"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירה של ירי באזור מגורים לפי סעיף 340א לחוק העונשין."", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, ברכב, מוסלק - מוסתר"", ""שימוש"": ""לא""}","{""סוג האקדח"": ""CZ קליבר 9 מ\""מ"", ""מקור הנשק"": ""נגנב"", ""תאריך גניבת הנשק"": ""3.2.12"", ""מיקום הגניבה"": ""ביישוב ציפורי"", ""מיקום הירי"": ""רחוב שיבת ציון בחיפה"", ""זמן הירי"": ""סמוך לשעה 00:38"", ""זמן המעצר"": ""סמוך לשעה 1:50"", ""מצב הנשק בעת המעצר"": ""טעון עם כדור בקנה ופטיש האקדח משוך לאחור"", ""מספר כדורים שנורו"": ""11"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע גם בעבירה של ירי באזור מגורים לפי סעיף 340א לחוק העונשין, שהיא עבירה שאינה לפי סעיף 144."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""2 מחסניות ובהן כדורים, 11 כדורים"", ""שימוש"": ""לא""}"
ME-21-06-43085-219,SH-17-08-47445-166,1,0,0,"{""קליבר הכדורים"": ""9 מ\""מ"", ""מספר נפגעים"": 0, ""נזק לרכוש"": ""רכב המנהל נפגע ממספר כדורים, כדור אחד חדר לקרוואן ופגע בארון"", ""מיקום האירוע"": ""בית הספר הטכנולוגי בערוער"", ""קשר למנהל"": ""היכרות מוקדמת וקרבה משפחתית"", ""זמן האירוע"": ""23.05.21, סמוך לשעה 11:50 ושוב בסמוך לשעה 12:50"", ""סיבת הוויכוח"": ""לא מצוין במפורש, אך התפתח משיחה בין הנאשם למנהל"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירות נוספות: ירי מנשק חם (סעיף 340א(ב)(1)), היזק בזדון (סעיף 452), חבלה במזיד (סעיף 413ה'), נהיגה ללא רישיון נהיגה (פקודת התעבורה סעיף 10(א)), ונהיגה ללא פוליסת ביטוח בתוקף (פקודת ביטוח רכב מנועי סעיפים 2(א) ו-2(ב))."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, על גופו"", ""שימוש"": ""לא""}","{""תאריך המעצר"": ""09.08.2018"", ""מיקום החזקת הנשק"": ""כסיפה"", ""סוג הנשק [חפץ דמוי תת מקלע]"": 1.0, ""סוג האקדח"": ""FN"", ""אופן הפזורה"": ""סביב הישוב"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""חפץ דמוי תת מקלע מאולתר"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""שימוש"": ""לא""}"
ME-16-05-19384-544,m08000207-175,1,0,0,"{""מקום החבייה"": ""שכונה סמוכה למקום מגוריו"", ""מחיר נשק קרל גוסטב"": ""3000 ₪"", ""מחיר מכירה נשק קרל גוסטב לחרוב"": ""3500 ₪"", ""תאריך פיגוע ירי על ידי חרוב"": ""9.3.16"", ""מיקום פיגוע ירי"": ""ירושלים, צומת רמות ושמעון הצדיק"", ""סוג תחמושת"": ""כדורי תחמושת לנשק קרל גוסטב"", ""מספר כדורים שנמכרו"": ""10"", ""מקום חיפוש נשק על ידי כוחות הביטחון"": ""קלנדיה"", ""תאריך החלטה לירות על כוחות הביטחון"": ""14.11.15"", ""מספר כדורים שנורו"": ""5"", ""מספר רכבים של כוחות הביטחון שנזוהו"": ""3"", ""מספר נשקים שנמכרו למחיסן"": ""2"", ""מחיר נשק למחיסן"": ""4000 ₪ לכל נשק"", ""מספר נשקים שנרכשו מאחר"": ""לא צוין מספר מדויק"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""נשיאת נשק, סחר בנשק"", ""עבירות נוספות"": ""הנאשם הורשע גם בעבירת ניסיון לחבלה חמורה לפי סעיף 333 בצירוף סעיף 25 לחוק העונשין, שאינה עבירת נשק לפי סעיף 144."", ""סוג הנשק - אם לא נמצא בטבלה"": ""רובה מסוג תבור, קרל גוסטב"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, על גופו, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""10 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}","{""זמן האירוע"": ""12.7.08 בשעה 00:55"", ""מיקום האירוע"": ""סמוך לצומת הערבה"", ""סוג הנשק [קוטר]"": ""0.9 מ\""מ"", ""משקל החשיש"": ""1.36 גרם נטו"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144(ב) לחוק העונשין) גם בשתי עבירות של החזקת סם לצריכה עצמית בלבד, לפי סעיף 7(א)+(ג) סיפא לפקודת הסמים המסוכנים."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 15 כדורים, מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
SH-11-05-24791-315,ME-16-02-59812-881,1,0,0,"{""מיקום החזקת הנשק"": ""כפר עין-נקובא"", ""סוג האקדח"": ""FN"", ""סוג המחסניות"": ""תואמות לאקדח FN"", ""זמן החזקת הנשק"": ""19/07/09 בשעה 21:00"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""2 מחסניות"", ""שימוש"": ""לא""}","{""מקום עבודה"": ""בית ספר יסודי"", ""תפקיד בעבודה"": ""מאבטחת"", ""סוג האקדח"": ""תארוס 9 מ\""מ"", ""תקופת העבירות"": ""יולי 2015 - פברואר 2016"", ""סוגי סמים"": ""חשיש, הרואין"", ""כמות סם הרואין"": ""ארבע חבילות"", ""מחיר מכירת הנשק"": ""8,000 ₪"", ""סכום כסף במזומן"": ""8,000 ₪"", ""שם הקונה"": ""מחמוד צאלוק"", ""סיבת מכירת הנשק"": ""צורך בכסף לרכישת סמים"", ""תיאור האירוע המזויף"": ""שוד בו נגנב האקדח"", ""תגובת מעבידה לאירוע השוד"": ""פנייה מיידית למשטרה"", ""תאריך הדיווח על השוד"": ""18.2.16"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""סחר בנשק"", ""עבירות נוספות"": ""הנאשם הואשם והורשע בנוסף לעבירת נשק (סחר בנשק לפי סעיף 144(ב2)), גם בעבירות מסירת ידיעה כוזבת על עבירת פשע (סעיף 243 לחוק העונשין) ושיבוש הליכי משפט (סעיף 244 לחוק העונשין). אלו אינן עבירות נשק."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""כמות תחמושת"": ""2 מחסניות, 20 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}"
ME-16-01-31498-921,ME-16-10-9348-780,1,0,0,"{""תפקיד הנאשם"": ""חייל קרבי"", ""יחידה"": ""גדוד נצח יהודה"", ""מיקום הבסיס"": ""נווה יאיר"", ""תאריך הגניבה"": ""06.01.16"", ""תאריך המעצר"": ""07.01.16"", ""אופן המעצר"": ""במהלך פעילות משטרתית"", ""מקום המגורים של הנאשם"": ""אשדוד"", ""אופן ההחבאה"": ""בתיק גב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע גם בעבירת גניבה לפי סעיף 384 לחוק העונשין, בנוסף לעבירות נשק לפי סעיף 144."", ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""ארבעה רימוני יד/מדוכה מספר 400 ושלושה רימוני יד הלם סינוור M7290"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""גנב"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}","{""סוג תחמושת"": ""כדורי צייד קליבר 12 מ\""מ"", ""מקום החזקת התחמושת"": ""מחסן הבית"", ""סכום כסף נגנב"": ""3500 ₪"", ""סכום שיק נגנב"": ""500 ₪"", ""מקום העצירה"": ""קריית גת"", ""מעורבים נוספים"": ""מוחמד יונס, הקטין פ. י."", ""מקום מגורי הקטין"": ""ערערה"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [רובה צייד]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""75 כדורים"", ""שימוש"": ""לא""}"
ME-09-11-7566-913,ME-16-06-50916-362,1,0,0,"{""זמן העבירה"": ""17:00"", ""תאריך העבירה"": ""05.11.09"", ""מיקום החזקת הנשק"": ""מתחת לריפוד במושב שליד הנהג"", ""דגם הנשק"": ""webiey"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""שימוש"": ""לא""}","{""סוג הרכב"": ""סקודה"", ""מועד פסילת הנהיגה"": ""3.2.15"", ""תקופת הפסילה"": ""24 חודשים"", ""מועד תוקף רישיון הנהיגה"": ""2002"", ""מקום האירוע"": ""כפר ג'דידה-מכר"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""כמות יריות"": ""לא פחות משלושה כדורים"", ""היכרות עם הנאסר"": ""היכרות מוקדמת"", ""זמן האירוע"": ""12.6.16, שעה 18:25"", ""תיאור האירוע"": ""הנאשם נסע לבית אחיו, נשא נשק וירה במהלך ויכוח עם נאסר וקבוצת אנשים"", ""התנהלות הנאשם לאחר הירי"": ""המשיך בנסיעתו, עצר וירה שוב, ולאחר מכן נמלט"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע, בנוסף לעבירות נשק לפי סעיף 144, גם בעבירות נוספות שאינן עבירות נשק: איומים (סעיף 192 לחוק העונשין), ירי באזור מגורים (סעיף 340א לחוק העונשין), מעשה פזיזות ורשלנות (סעיף 338(א)(5) לחוק העונשין), נהיגה בזמן פסילה (סעיף 67 לפקודת התעבורה), ונהיגה ללא רישיון נהיגה (סעיפים 10א ו-62(1) לפקודת התעבורה)."", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב, על גופו"", ""מטרה-סיבת העבירה"": ""הפחדה"", ""שימוש"": ""לא""}"
ME-20-01-17935-7,SH-23-03-19819-247,2,0,1,"{""מיקום האירוע"": ""חניון עפר פתוח באום אל פחם"", ""זמן האירוע"": ""29.12.19 בסביבות השעה 22:00"", ""תיאור המעורבים"": ""הנאשם, אחיו קיס והייתם אג'באריה יחד עם רמי אג'באריה"", ""תגובת הנאשם לפקודת שוטר"": ""לא ציית לפקודה לזרוק את הנשק עד שהשוטר ירה באוויר"", ""אופן תגובת השוטר"": ""ירי באוויר לאחר שהנאשם לא ציית לפקודה"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הואשם והורשע בנוסף לעבירות נשק (סעיפים 144(א) ו-144(ב) בצירוף סעיף 25), גם בעבירה של הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק העונשין. זוהי עבירה שאינה עבירת נשק."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""שימוש"": ""לא""}","{""מיקום החיפוש"": ""בית הנאשם ברהט"", ""זמן החיפוש"": ""15.2.23 בסמוך לשעה 13:04"", ""מיקום הנשק בבית"": ""עטוף בשקית שחורה מעל ארון, שהיה מעל מקרר המטבח"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק - אם לא נמצא בטבלה"": ""רובה דמוי רובה סער W300326 מסוג M-16 – רובה אויר שהוסב לירי תחמושת בקליבר 5.56X45"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""3 מחסניות ובהן כמה עשרות כדורים"", ""שימוש"": ""לא""}"
SH-17-08-47445-166,SH-16-11-7544-55,3,1,1,"{""תאריך המעצר"": ""09.08.2018"", ""מיקום החזקת הנשק"": ""כסיפה"", ""סוג הנשק [חפץ דמוי תת מקלע]"": 1.0, ""סוג האקדח"": ""FN"", ""אופן הפזורה"": ""סביב הישוב"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""חפץ דמוי תת מקלע מאולתר"", ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""מחלף להב-שומריה, כביש 6 לכוון צפון"", ""תאריך האירוע"": ""26.10.16"", ""שם השוטר"": ""מיכאל אדרי"", ""קוטר הקליעים"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
