verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
SH-16-09-33552-535,ME-16-11-56385-886,1,0,0,"{""אופן_הסתרה"": ""עטוף ומוסלק בתוך בור באדמה שמעליו הונח ארגז"", ""האם_החזקה_ללא_רישיון"": ""כן"", ""מקום_החזקה"": ""מחסן ברשות הנאשם"", ""סוג_העבירה"": ""החזקת נשק ותחמושת"", ""סוגי_נשק"": [""אקדח מסוג ברטה 0.22"", ""רובה מאולתר דמוי M-16""], ""סוגי_תחמושת"": [""מחסנית לאקדח"", ""מחסנית ריקה לרובה"", ""4 כדורים מסוג 9 מ\""מ"", ""60 כדורים מסוג 5.56 מ\""מ""], ""סעיף_חוק"": ""144(א) רישא וסיפא לחוק העונשין, תשל\""ז – 1977"", ""תאריך_ביצוע"": ""05.09.2016""}","{""דגם_הנשק"": ""יריחו"", ""מועד_גניבת_הנשק"": ""14.10.07"", ""מועד_החזקה"": ""18.11.16"", ""מצב_הנשק"": ""דרוך, טעון ומוכן לירי"", ""מקום_החזקה"": ""בכיס מעילו של הנאשם"", ""סוג_הנשק"": ""אקדח"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סטטוס_הנשק"": ""גנוב"", ""סעיף_חוק"": ""סעיף 144(א) רישא לחוק העונשין תשל\""ז-1977""}"
ME-17-08-28615-573,ME-17-05-35227-215,2,0,1,"{""אופן_החזקה"": ""בתוך תיק"", ""אופן_הסתרה"": ""הכנסת התיק לפח אשפה, לאחר מכן השלכתו למיכל מחזור"", ""אזור_הסתרה_סופי"": ""מיכל מחזור"", ""אזור_מעצר"": ""שיחים בקרבת מקום"", ""אמצעי_בריחה"": ""ריצה, הסתרה בשיחים"", ""לבוש_השוטרים"": ""מדי יס\""מ"", ""מספר_אמצעי_ירי"": 1, ""מספר_כדורים"": 59, ""מספר_מחסניות"": 1, ""מספר_רימונים"": 1, ""מספר_שוטרים_מעורבים"": 5, ""מקום_ביצוע"": ""מתחם תחנת דלק ליד קיבוץ בית העמק"", ""נוכחות_אחרים"": ""הנאשם שהה עם אחרים במתחם"", ""סוג_אמצעי_נוסף"": ""רימון יד מסוג הלם סינוור"", ""סוג_הנשק"": ""תת מקלע מאולתר בקוטר 9 מ\""מ"", ""סוג_העבירה"": ""החזקה ונשיאה של נשק ותחמושת ללא רישיון, הפרעה לשוטר במילוי תפקידו"", ""סוג_תחמושת"": ""מחסנית עם 9 כדורים, קופסה עם 50 כדורים בקוטר 9 מ\""מ"", ""סעיפי_חוק"": [""144(א)"", ""144(ב)"", ""275""], ""שעת_האירוע"": ""19:57 עד 23:04"", ""תגובה_למשטרה"": ""הנאשם נמלט מהשוטרים, לא נענה להוראות עצור, השליך את התיק במהלך המנוסה""}","{""מותג_הרכב"": ""קואנג יאנג טיו"", ""מיקום_הנשק"": ""תא המטען של האופנוע"", ""נשק_נטען"": ""כן"", ""סוג_הנשק"": ""תת-מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סוג_התחבורה"": ""אופנוע"", ""סעיף_חוק"": ""144(ב) רישא וסיפא לחוק העונשין"", ""שם_הנאשם"": ""דוד טבצ'ניקוב"", ""שעת_האירוע"": ""שעות הצהריים"", ""תאריך_האירוע"": ""07/05/2017""}"
SH-16-11-7544-55,ME-16-10-12213-904,1,0,0,"{""גילוי_העבירה"": ""שוטר הבחין בנאשם והבחין בנשק ובתחמושת"", ""האם_הייתה_רשות_להחזקה"": ""לא"", ""כמות_תחמושת"": ""10 קליעים"", ""מיקום_האירוע"": ""מחלף להב-שומריה, כביש 6, לכיוון צפון"", ""נסיבות_החזקה"": ""הנאשם עמד מאחורי ארונות השקיה סמוכים לנתיבי הנסיעה"", ""סוג_הנשק"": ""רובה תת מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סוג_תחמושת"": ""מחסנית עם 10 קליעים בקוטר 9 מ\""מ"", ""סעיף_חוק"": ""סעיף 144(א) רישא וסיפא לחוק העונשין"", ""תאריך_האירוע"": ""26.10.16""}","{""אופן_החשיפה"": ""חיפוש משטרתי ברכב"", ""אזור_הובלה"": ""מאזור מי-עמי לאום-אל-פחם"", ""בעלות_הרכב"": ""אחיו של הנאשם"", ""האם_המחסנית_ריקה"": ""כן"", ""האם_הנאשם_הוביל_את_הנשק"": ""כן"", ""האם_הנאשם_החזיק_תחמושת_עליו"": ""כן, כדור 9 מ\""מ במכנסיו"", ""האם_הנאשם_התגורר_בבית_האם"": ""כן"", ""האם_הנשק_היה_טעון"": ""לא, המחסנית הייתה ריקה"", ""האם_הנשק_מאולתר"": ""כן"", ""האם_הרכב_היה_בלתי_תקין"": ""כן"", ""האם_התחמושת_מתאימה_לנשק"": ""כן"", ""הסתרה_או_החבאה"": ""הנשק והמחסנית הוסתרו מתחת לכיסא הנוסע ברכב"", ""מועד_העבירה"": ""ספטמבר 2016 ו-1 באוקטובר 2016"", ""מספר_הכדורים"": ""1"", ""מספר_המחסניות"": ""1"", ""מספר_הנשקים"": ""1"", ""מקום_החזקה"": ""רכב מסוג סובארו"", ""סוג_הנשק"": ""כלי נשק מאולתר מסוג קרל גוסטב"", ""סוג_התחמושת"": ""מחסנית ריקה וכדור 9 מ\""מ"", ""סעיף_חוק"": ""סעיף 144(ב) רישה וסיפה לחוק העונשין, התשל\""ז - 1977"", ""עבירה"": ""נשיאת נשק ותחמושת"", ""שם_הנאשם"": ""מוחמד ג'בארין""}"
ME-15-02-9111-399,ME-14-07-13179-197,1,0,0,"{""אופן_החזקה"": ""החזקה ונשיאה פיזית של אקדח ומחסנית"", ""יכולת_הנשק"": ""נשק שמסוגל לירות כדור שבכוחו להמית אדם"", ""מועד_האירוע"": ""25.1.15, סמוך לשעה 15:00"", ""מספר_סידורי_של_הנשק"": ""74423"", ""מקום_האירוע"": ""סוכת אבלים של משפחת חסארמה בכפר בענה"", ""נוכחות_שוטרים"": ""השוטרים הגיעו למקום במטרה לעכב אדם אחר לחקירה"", ""נסיבות_האירוע"": ""הנאשם הבחין בשוטרים והחל במנוסה כשהוא נושא את האקדח והמחסנית"", ""סוג_הנשק"": ""אקדח מסוג FN"", ""סוג_העבירה"": ""עבירות בנשק"", ""סוג_תחמושת"": ""מחסנית עם 13 כדורים 9 מ\""מ"", ""סעיפי_חוק"": ""סעיף 144(א) + (ב) לחוק העונשין, התשל\""ז-1977"", ""פעולה_נוספת"": ""במהלך המנוסה זרק את האקדח והמחסנית"", ""קשר_למשפחה_או_אירוע"": ""האירוע התרחש בסוכת אבלים של משפחת חסארמה"", ""רישיון_להחזקה"": ""ללא רשות על פי דין""}","{""איומים"": ""צעקות, קללות ודרישה לתשלום חוב תוך איום"", ""איסוף תרמילים"": ""כן, הנאשם אסף את התרמילים לאחר הירי"", ""גניבה"": ""גנב את מכשיר הטלפון של המתלונן"", ""האם בוצעה עבירה במקום מגורים"": ""כן, ירי באזור מגורים"", ""האם בוצעה עבירה במקום עבודה"": ""כן, החזקת נשק וירי במגרש לפירוק רכבים"", ""האם בוצעה עבירה תוך הפרת תנאי שחרור"": ""כן, הנאשם הפר מעצר בית"", ""האם היו עדים לאירוע"": ""כן, בני משפחה ואחרים נכחו במקום"", ""האם מדובר במספר אירועים"": ""כן, שני אירועים עיקריים בשנים שונות"", ""מועד ביצוע העבירות"": [""22.06.14"", ""23.06.14"", ""12-13.02.13""], ""מטרת הירי"": ""הפחדה או הקנטה"", ""מספר יריות"": ""3 יריות באוויר באירוע אחד, מספר יריות נוסף באירוע אחר"", ""מערכת יחסים בין הצדדים"": ""הנאשם והמתלונן בני דודים"", ""מקום ביצוע העבירות"": [""כפר יפיע"", ""אכסאל"", ""מגרש לפירוק כלי רכב""], ""סוג הנשק"": ""אקדח מסוג גלוק"", ""סעיפי חוק"": [""144(ב)+(ג)(1)"", ""340א"", ""244"", ""287(א)"", ""384"", ""192"", ""144(א)""], ""עבירות"": [""נשיאת נשק"", ""נשיאת תחמושת"", ""ירי באזור מגורים"", ""שיבוש מהלכי משפט"", ""הפרת הוראה חוקית"", ""גניבה"", ""איומים"", ""החזקת נשק"", ""החזקת תחמושת""], ""רקע לאירוע"": ""סכסוך כספי בגין חוב של 2,000 ש\""ח"", ""שותפים לאירוע"": [""נידאל בשארה"", ""שני אנשים נוספים באירוע המגרש""], ""שיבוש מהלכי משפט"": ""אסף תרמילים כדי להכשיל הליך שיפוטי"", ""שימוש בנשק חם"": ""כן""}"
SH-20-02-52091-995,ME-17-05-35227-215,1,0,0,"{""אופן_החשיפה"": ""חיפוש משטרתי יזום בבית הנאשם"", ""זהות_המבצעים"": ""שוטרי תחנת העיירות"", ""מספר_קליעים"": ""כ-20 קליעי 9 מ\""מ"", ""מקום_החזקה"": ""ארון במטבח ביתו של הנאשם בשבט אלאעצם"", ""סוג_הנשק"": ""תת מקלע מאולתר 9 מ\""מ"", ""סוג_העבירה"": ""החזקה לא חוקית של נשק ותחמושת"", ""סעיף_חוק"": ""סעיף 144(א) רישא וסיפא לחוק העונשין, תשל\""ז – 1977"", ""שעת_החשיפה"": ""סמוך לשעה 15:00"", ""תאריך_החשיפה"": ""16.02.20"", ""תקופת_החזקה"": ""מיום 14.02.20 ועד 16.02.20""}","{""מותג_הרכב"": ""קואנג יאנג טיו"", ""מיקום_הנשק"": ""תא המטען של האופנוע"", ""נשק_נטען"": ""כן"", ""סוג_הנשק"": ""תת-מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סוג_התחבורה"": ""אופנוע"", ""סעיף_חוק"": ""144(ב) רישא וסיפא לחוק העונשין"", ""שם_הנאשם"": ""דוד טבצ'ניקוב"", ""שעת_האירוע"": ""שעות הצהריים"", ""תאריך_האירוע"": ""07/05/2017""}"
SH-16-11-19417-55,SH-16-11-7544-55,3,1,1,"{""דגם_הנשק"": ""ברטה F84"", ""החזקה_ברכב"": ""כן"", ""החזקה_פיזית_על_ידי_הנאשם"": ""כן"", ""מועד_העבירה"": ""26.10.16"", ""מיקום_הנשק"": ""מתחת לכיסא הנהג ברכב"", ""מספר_סידורי_נשק"": ""D79906Y"", ""מספר_רכב"": ""53-321-59"", ""סוג_הנשק"": ""אקדח חם חצי אוטומטי"", ""סוג_העבירה"": ""החזקת נשק ותחמושת שלא כדין"", ""סוג_הרכב"": ""מרצדס"", ""סוג_התחמושת"": ""מחסנית עם כדורים"", ""סעיף_חוק"": ""סעיף 144(א) רישא וסיפא לחוק העונשין, תשל\""ז-1977"", ""קליבר"": ""9 מ\""מ קצר"", ""שעת_העבירה"": ""05:00 בבוקר""}","{""גילוי_העבירה"": ""שוטר הבחין בנאשם והבחין בנשק ובתחמושת"", ""האם_הייתה_רשות_להחזקה"": ""לא"", ""כמות_תחמושת"": ""10 קליעים"", ""מיקום_האירוע"": ""מחלף להב-שומריה, כביש 6, לכיוון צפון"", ""נסיבות_החזקה"": ""הנאשם עמד מאחורי ארונות השקיה סמוכים לנתיבי הנסיעה"", ""סוג_הנשק"": ""רובה תת מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סוג_תחמושת"": ""מחסנית עם 10 קליעים בקוטר 9 מ\""מ"", ""סעיף_חוק"": ""סעיף 144(א) רישא וסיפא לחוק העונשין"", ""תאריך_האירוע"": ""26.10.16""}"
ME-19-01-53615-8,SH-15-12-65958-120,1,0,0,"{""אופן ההובלה"": ""ברכב מסוג מאזדה"", ""אופן המעצר"": ""נעצר במקום על ידי השוטרים"", ""מועד ביצוע העבירה"": ""8.1.19 בשעת לילה"", ""מספר היריות"": ""שניים"", ""מצב הנשק"": ""דרוך עם מחסנית טעונה וכדור בבית הבליעה"", ""מקום ביצוע העבירה"": ""עיר לוד, אזור מגורים"", ""מרחק נסיעה לאחר הירי"": ""עשרות מטרים באותו בלוק מבנים"", ""נסיבות גילוי"": ""שוטרים הגיעו בעקבות דיווח תושבים"", ""סוג הנשק"": ""תת מקלע מאולתר מסוג קרלו"", ""סוג העבירות"": [""נשיאה והובלה של נשק"", ""ירי מנשק חם באזור מגורים""], ""סעיפי חוק"": [""סעיף 144(ב) רישא לחוק העונשין"", ""סעיף 340א(ב)(1) לחוק העונשין""], ""תגובה לאירוע"": ""השליך את הנשק מידיו כשראה שוטרים""}","{""האם הנשק היה טעון"": ""כן, שני כלי נשק היו טעונים במחסנית"", ""האם חלק מהמחסניות היו ריקות"": ""כן, אחת מהמחסניות הייתה ריקה"", ""כמות תחמושת"": ""8 כדורי 9 מ\""מ, 15 כדורי 9 מ\""מ, 6 כדורי 7.65 מ\""מ"", ""מיקום החזקת הנשק"": ""אקדח זיג זאוור - בבית, קרלו - מעל ארון במטבח, אקדח נוסף - בספרייה בבית"", ""מספר כלי נשק"": ""3"", ""מספר מחסניות"": ""3"", ""מספר עבירות"": ""3"", ""מקום ביצוע העבירה"": ""ביתו של הנאשם בטייבה"", ""סוגי נשק"": ""אקדח זיג זאוור, נשק מאולתר מסוג קרלו, אקדח נוסף"", ""סוגי עבירות"": ""החזקת נשק ותחמושת"", ""סוגי תחמושת"": ""כדורי אקדח בקוטר 9 מ\""מ, כדורי אקדח בקוטר 7.65 מ\""מ"", ""סעיפי אישום"": ""סעיף 144(א) רישא וסיפא לחוק העונשין התשל\""ז-1977"", ""שנת לידה של הנאשם"": ""1984""}"
SH-14-02-28659-762,SH-17-10-10556-234,3,1,1,"{""מועד_סיום_ההחזקה"": ""11.2.14"", ""מיקום_הסתרה"": ""עליית הגג של המקלחת בבית"", ""מניע_נטען"": ""הגנה עצמית"", ""מקום_ההחזקה"": ""ביתו של הנאשם בעזריה"", ""משך_ההחזקה"": ""כשנתיים"", ""סוג_הנשק"": ""נשק מאולתר מסוג קרל גוסטב"", ""סוג_העבירה"": ""החזקת נשק"", ""סעיף_עבירה"": ""144(א) לחוק העונשין התשל\""ז-1977""}","{""בעלות_הנשק"": ""הנשק היה בבעלותו של אחר"", ""האם_הייתה_מחסנית_נוספת"": ""כן, מחסנית לא טעונה"", ""האם_הנשק_היה_טעון"": ""כן, באקדח הייתה מחסנית ובה 10 קליעים"", ""מיקום_הנשק"": ""בתוך שקית בחצר הסמוכה לביתו ובתוך כפפה מתחת למזרון בערימת זבל במרחק של כ-100 מטרים מביתו"", ""מספר_קליעים"": ""10"", ""סוג_הנשק"": ""אקדח"", ""סוג_העבירה"": ""החזקת נשק והחזקת אביזר נשק לתחמושת"", ""סעיפי_חוק"": ""סעיף 144(א) רישא וסעיף 144(א) סיפא לחוק העונשין תשל\""ז – 1977"", ""קוטר_קליעים"": ""8 מ\""מ"", ""תקופת_ההחזקה"": ""עובר ליום 28/08/2017""}"
m07001074-98,ME-17-05-35227-215,1,0,0,"{""גילוי_הנשק"": ""הנשק אותר ונתפס בחיפוש בבית הנאשם על פי צו בית משפט"", ""היתר_להחזקת_נשק"": ""לא היה לנאשם היתר להחזיק בנשק"", ""הסגרת_הנשק"": ""הנאשם לא הסגיר את הנשק עד לתפיסתו"", ""הסתרת_הנשק"": ""החביא את הנשק מעל ארון בגדים בביתו"", ""העברת_הנשק"": ""הנאשם נשא את הנשק לביתו"", ""ידיעת_הנאשם_על_העדר_היתר"": ""הנאשם ידע שאין לו היתר להחזיק או להוביל את הנשק"", ""מספר_מחסניות"": ""2"", ""מקום_מציאת_הנשק"": ""שטח אדמה סמוך לכפר מגוריו של הנאשם"", ""משך_החזקה"": ""מה-31/1/07 עד 4/2/07"", ""סוג_הנשק"": ""עוזי"", ""סוג_העבירה"": ""החזקת נשק ללא היתר"", ""סעיף_חוק"": ""סעיף 144(א) רישא לחוק העונשין, התשל\""ז-1977"", ""תאריך_מציאת_הנשק"": ""31/1/07""}","{""מותג_הרכב"": ""קואנג יאנג טיו"", ""מיקום_הנשק"": ""תא המטען של האופנוע"", ""נשק_נטען"": ""כן"", ""סוג_הנשק"": ""תת-מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק שלא כדין"", ""סוג_התחבורה"": ""אופנוע"", ""סעיף_חוק"": ""144(ב) רישא וסיפא לחוק העונשין"", ""שם_הנאשם"": ""דוד טבצ'ניקוב"", ""שעת_האירוע"": ""שעות הצהריים"", ""תאריך_האירוע"": ""07/05/2017""}"
SH-18-07-52337-770,ME-16-06-50916-362,1,0,0,"{""ייעוד_החזקה"": ""החזקה בעבור אחר שזהותו אינה ידועה למאשימה"", ""מועד_החזקה"": ""15.07.18"", ""מקום_החזקה"": ""ביתו של הנאשם בעיר רהט, בחדרו, מוסלק מתחת למיטה"", ""משך_החזקה"": ""כעשרה ימים"", ""סוג_הנשק"": ""תת מקלע מאולתר"", ""סוג_העבירה"": ""החזקת נשק חם שלא כדין"", ""סעיף_חוק"": ""סעיף 144(א) רישא לחוק העונשין, תשל\""ז – 1977""}","{""האם בוצע הירי גם מחוץ לרכב"": ""כן"", ""האם בוצע הירי מתוך רכב"": ""כן"", ""האם בוצעה נהיגה בזמן פסילה"": ""כן"", ""האם בוצעה נהיגה ללא רישיון בתוקף"": ""כן"", ""האם היה סכסוך קודם"": ""היכרות מוקדמת, התלהטות רוחות במהלך שיחה"", ""האם היה פסול מלנהוג"": ""כן, פסילה ל-24 חודשים החל מ-3.2.15"", ""האם היה רישיון לנשק"": ""לא"", ""האם היה רישיון נהיגה בתוקף"": ""לא, פקע ב-2002"", ""האם היו אנשים באזור הירי"": ""כן"", ""האם היו עדים לאירוע"": ""כן, מספר אנשים מחוץ לבית"", ""האם הייתה אלימות פיזית נוספת"": ""לא צוין"", ""האם הייתה אמירה מאיימת"": ""כן, הנאשם אמר לנאסר כי 'עכשיו נפתח עניין ביניהם'"", ""האם הייתה בריחה מהמקום"": ""הנאשם עזב את המקום ברכבו לאחר הירי"", ""האם הייתה הובלת נשק ותחמושת"": ""כן"", ""האם הייתה התגודדות אנשים"": ""כן, בעקבות הצעקות"", ""האם הייתה תחמושת"": ""כן"", ""האם נגרם נזק פיזי לאנשים"": ""לא צוין"", ""מטרת הירי"": ""הפחדה"", ""מספר יריות"": ""לפחות שישה כדורים"", ""מקום ביצוע הירי"": ""אזור מגורים בכפר ג'דידה-מכר"", ""סוג הנשק"": ""קרל גוסטב"", ""סוג הרכב"": ""סקודה"", ""סוגי עבירות"": [""נשיאת נשק"", ""איומים"", ""ירי באזור מגורים"", ""מעשה פזיזות ורשלנות"", ""נהיגה בזמן פסילה"", ""נהיגה ללא רישיון נהיגה""], ""סעיפי חוק"": [""144(ב) רישא לחוק העונשין"", ""192 לחוק העונשין"", ""340א לחוק העונשין"", ""338(א)(5) לחוק העונשין"", ""67 לפקודת התעבורה"", ""10א ו-62(1) לפקודת התעבורה""]}"
SH-17-11-53539-235,m07001074-98,3,1,1,"{""אביזרי_נשק_נוספים"": ""שני קליעי ספוג בקוטר 40 מ\""מ, אקדח אויר, אגרופן, סכין קומנדו"", ""מקום_החזקה"": ""ביתו של הנאשם בא-ראם"", ""סוג_העבירה"": ""החזקת נשק, החזקת אביזר נשק ותחמושת"", ""סוגי_נשק"": ""אקדח שחור חצי אוטומטי מסוג אסטרה בקוטר 9 מ\""מ"", ""סעיפי_חוק"": ""סעיף 144(א) רישא וסיפא לחוק העונשין, התשל\""ז-1977"", ""רישיון_נשק"": ""לנאשם לא היה רישיון לשאת נשק"", ""תחמושת"": ""28 כדורי אקדח בקוטר 9 מ\""מ"", ""תקופת_החזקה"": ""משנת 2012 ועד 15.11.2017""}","{""גילוי_הנשק"": ""הנשק אותר ונתפס בחיפוש בבית הנאשם על פי צו בית משפט"", ""היתר_להחזקת_נשק"": ""לא היה לנאשם היתר להחזיק בנשק"", ""הסגרת_הנשק"": ""הנאשם לא הסגיר את הנשק עד לתפיסתו"", ""הסתרת_הנשק"": ""החביא את הנשק מעל ארון בגדים בביתו"", ""העברת_הנשק"": ""הנאשם נשא את הנשק לביתו"", ""ידיעת_הנאשם_על_העדר_היתר"": ""הנאשם ידע שאין לו היתר להחזיק או להוביל את הנשק"", ""מספר_מחסניות"": ""2"", ""מקום_מציאת_הנשק"": ""שטח אדמה סמוך לכפר מגוריו של הנאשם"", ""משך_החזקה"": ""מה-31/1/07 עד 4/2/07"", ""סוג_הנשק"": ""עוזי"", ""סוג_העבירה"": ""החזקת נשק ללא היתר"", ""סעיף_חוק"": ""סעיף 144(א) רישא לחוק העונשין, התשל\""ז-1977"", ""תאריך_מציאת_הנשק"": ""31/1/07""}"
ME-16-11-69158-529,ME-12-03-13401-281,3,1,1,"{""אופן ביצוע הירי"": ""הנאשם כיוון את הנשק כלפי מעלה וירה צרור כדורים"", ""אופן החזקת הנשק"": ""הוסתר באדמה סמוך לביתו של הנאשם בתוך תיק בד"", ""הסתרת הנשק לאחר הירי"": ""הוסתר מתחת למושב הנהג ברכבו של הנאשם"", ""הסתרת התחמושת לאחר הירי"": ""הוסתרה בשקית מתחת למושב הסמוך למושב הנהג ברכב"", ""הקשר לאירוע"": ""הירי בוצע במהלך אירוע משפחתי"", ""מועד ביצוע העבירה"": ""23.11.16 בשעה 21:00 לערך"", ""מיקום ביצוע הירי"": ""רחבת בית משפחת ג'בארה בטייבה, אזור מגורים"", ""סוג הנשק"": ""תת-מקלע מסוג קרלו (קרל גוסטב)"", ""סוג התחמושת"": ""9 מ\""מ"", ""סוגי עבירות"": [""נשיאת נשק ותחמושת"", ""ירי באזור מגורים""], ""סעיפי חוק"": [""סעיף 144(ב) רישא וסיפא לחוק העונשין"", ""סעיף 340א לחוק העונשין""]}","{""הודאה"": ""הנאשם הודה בעובדות כתב אישום מתוקן טרם שמיעת ראיות"", ""הסבר לירי"": ""לא ניתן הסבר סביר לירי"", ""כדורים נוספים"": ""11 כדורי אקדח 9 מ\""מ נוספים"", ""כמות יריות"": ""11 כדורים"", ""כניסה לרכב"": ""הנאשם נכנס לרכב עם האקדח כשהוא טעון ועם כדור בקנה ופטיש משוך לאחור"", ""מחסניות"": ""שתי מחסניות שבתוכן כדורי אקדח"", ""מיקום הירי"": ""רחוב שיבת ציון, חיפה, אזור מגורים"", ""מקור הנשק"": ""נשק גנוב בהתפרצות לבית ביישוב ציפורי"", ""נוכחות אנשים נוספים"": ""ברכב שהו אנשים נוספים"", ""נסיבות המעצר"": ""הנאשם נעצר ברכב על ידי שוטרים"", ""סוג הנשק"": ""אקדח גנוב מסוג CZ קליבר 9 מ\""מ"", ""סוגי עבירות"": ""החזקת נשק שלא כדין, נשיאת והובלת נשק, ירי באזור מגורים"", ""סעיפי חוק"": ""144(א), 144(ב), 144(ג), 340א לחוק העונשין"", ""שעת הירי"": ""סמוך לשעה 00:38"", ""שעת המעצר"": ""סמוך לשעה 1:50"", ""תאריך האירוע"": ""25-26.2.12""}"
ME-21-06-43085-219,SH-17-08-47445-166,1,0,0,"{""החזקת נשק"": ""הנאשם החזיק נשק ללא היתר כדין"", ""ירי מנשק"": ""הנאשם ירה באמצעות נשק לכיוון רכבו של המנהל"", ""מיקום ביצוע העבירה"": ""בית הספר הטכנולוגי בערוער"", ""מניע מיידי"": ""ויכוח בין הנאשם למנהל שהוביל להתפרצות כעס"", ""נוכחות עדים"": ""במקום נכחו שומר בית הספר, שני אנשים נוספים ואנשים נוספים בחצר"", ""פגיעה ברכוש"": ""רכבו של המנהל נפגע ממספר כדורים בקוטר 9 מ\""מ"", ""פגיעה פוטנציאלית באדם"": ""כדור אחד חדר לקרוואן בו שהו שומר בית הספר ושניים נוספים, ובחצר נכחו אנשים נוספים"", ""קשר בין הנאשם לקורבן"": ""היכרות מוקדמת וקרבה משפחתית בין הנאשם למנהל בית הספר"", ""שימוש ברכב"": ""הנאשם נהג ברכב ללא רישיון נהיגה תקף וללא פוליסת ביטוח ברת תוקף"", ""שעת ביצוע העבירה"": ""בסמוך לשעה 11:50 ובסמוך לשעה 12:50"", ""תאריך ביצוע העבירה"": ""23.05.21""}","{""האם_החזקה_הייתה_בבית"": ""כן"", ""האם_החזקה_הייתה_שלא_כדין"": ""כן"", ""מקום_ביצוע"": ""בביתו של הנאשם, בפזורה סביב הישוב כסיפה"", ""סוג_העבירה"": ""אחזקת נשק שלא כדין"", ""סוגי_נשק"": ""אקדח חצי אוטומטי מסוג FN, חפץ דמוי תת מקלע מאולתר"", ""סעיף_חוק"": ""סעיף 144(א) רישא לחוק העונשין, תשל\""ז – 1977"", ""תאריך_ביצוע"": ""09.08.2018""}"
ME-16-05-19384-544,m08000207-175,1,0,0,"{""אופי העבירות"": [""ריבוי עסקאות"", ""שימוש בפועל בנשק"", ""סיכון חיי אדם"", ""מעורבות בפיגוע טרור""], ""הסתרת נשק"": ""החביא נשק בשכונה הסמוכה למקום מגוריו"", ""מיקום עיקרי"": [""קלנדיה"", ""ירושלים""], ""מניע לירי"": ""תגובה להריסת בית של מפגע ולמות מתפרעים"", ""מסירת נשק לאחר"": ""מסר נשק למחמוד זהאדה לשמירה"", ""מספר כלי נשק שנמכרו"": ""לפחות שלושה"", ""מספר עסקאות נשק"": ""לפחות שתיים"", ""מספר קורבנות בפיגוע"": ""לא צוין במפורש"", ""מספר תחמושת שנמכרה"": ""כעשרה כדורים"", ""סוגי נשק"": [""רובה תבור"", ""קרל גוסטב"", ""תחמושת""], ""סוגי עבירות"": [""נשיאת נשק"", ""ניסיון לחבלה חמורה"", ""רכישת נשק"", ""סחר בנשק""], ""סטטוס נאשם"": ""אזרח ישראלי"", ""סעיפי חוק"": [""144(ב)"", ""333 בצירוף 25"", ""144(א)"", ""144(ב2)""], ""פיגוע שבוצע בנשק"": ""פיגוע ירי בתחנת אוטובוס בצומת רמות ובתחנת הרכבת הקלה בירושלים"", ""קשר עם אחרים"": [""מוראד מחיסן"", ""עבד חרוב"", ""מחמוד זהאדה""], ""שימוש בנשק"": ""ירה חמישה כדורים לעבר רכבי כוחות הביטחון"", ""שימוש בנשק שנמכר"": ""הנשק נמכר לחרוב ושימש לפיגוע ירי בירושלים"", ""תמורה בעסקאות"": [""4,000 ש\""ח לכל נשק"", ""3,000 ש\""ח עבור נשק"", ""3,500 ש\""ח עבור נשק""], ""תקופת ביצוע העבירות"": ""2015-2016""}","{""זמן_העבירה"": ""12.7.08 בשעה 00:55 לערך"", ""כמות_תחמושת"": ""מחסנית ובה 15 כדורים, מחסנית נוספת ובה כ-10 כדורים"", ""מטרת_החזקת_הסם"": ""שימוש עצמי"", ""מיקום_העבירה"": ""סמוך לצומת הערבה"", ""מספר_עבירות_נשק"": 2, ""משקל_הסם_גרם"": 1.36, ""נסיבות_ביצוע"": ""בעת נהיגה ברכב"", ""סוג_הנשק"": ""אקדח בקוטר 0.9 מ\""מ"", ""סוג_הסם"": ""חשיש"", ""סוגי_עבירות"": [""נשיאת נשק"", ""החזקת סם לצריכה עצמית""], ""סעיפי_חוק"": [""סעיף 144(ב) לחוק העונשין, התשל\""ז-1977"", ""סעיף 7(א)+(ג) סיפא לפקודת הסמים המסוכנים, התשל\""ג-1973""]}"
