verdict_1,verdict_2,domain,similarity_score
תפ_36091-07-15,תפ_52000-02-15,weapon,88.33136
תפ_25624-03-22,תפ_25639-03-21,weapon,94.55178
תפ_28796-07-22,תפ_56328-06-22,weapon,94.07846
תפ_13995-12-22,תפ_35473-12-21,weapon,94.94008
תפ_32041-03-21,תפ_34271-10-18,drugs,95.22159
תפ_41189-09-15,תפ_48983-06-18,drugs,95.36881
תפ_4475-11-18,תפ_46108-06-20,weapon,93.95353
תפ_16097-08-21,תפ_28615-01-22,drugs,88.17886
תפ_4413-05-13,תפ_57031-01-14,drugs,96.277756
תפ_45456-12-21,תפח_55639-05-17,weapon,92.48161
תפ_46930-03-22,תפ_49212-08-19,weapon,88.78597
תפ_53669-03-22,תפח_39094-05-12,weapon,91.511566
תפ_16651-01-24,תפח_34198-06-18,weapon,90.20502
תפ_10180-01-24,תפ_52789-09-22,weapon,91.45781
תפ_30966-07-22,תפ_41599-03-22,weapon,94.70743
תפ_22338-06-09,תפ_6431-05-13,weapon,90.05665
תפ_32339-12-19,תפ_45561-07-21,weapon,96.70928
תפ_42197-05-22,תפ_54664-10-22,weapon,92.94754
תפ_40313-09-15,תפ_6904-12-14,weapon,94.02737
תפ_15376-06-13,תפ_23872-02-19,weapon,91.93553
תפ_13632-08-17,תפ_59260-03-16,weapon,94.94952
תפ_41269-05-16,תפ_686-05-21,drugs,95.829254
תפ_69158-11-16,תפ_8254-02-20,weapon,94.71867
תפ_20425-02-20,תפ_66542-05-20,weapon,93.75481
תפ_45794-05-23,תפ_67471-06-18,drugs,95.797585
תפ_23282-05-17,תפ_5911-11-16,drugs,94.96329
תפ_42987-06-16,תפ_62688-01-20,weapon,94.40341
תפ_49734-12-22,תפ_61106-05-20,weapon,92.0228
תפ_40536-10-20,תפ_66319-05-20,weapon,94.69943
תפ_22417-12-21,תפ_54460-03-21,weapon,92.72299
תפ_33439-01-21,תפ_53517-08-15,drugs,96.62711
תפ_30575-03-20,תפ_44620-01-22,weapon,94.10091
תפ_1169-07-20,תפ_39612-02-20,drugs,92.55002
תפ_24302-05-16,תפ_28100-07-20,weapon,93.97833
תפ_23648-12-19,תפ_30003-03-22,weapon,92.522545
תפ_49212-08-19,תפח_34198-06-18,weapon,89.50437
תפ_41762-12-20,תפ_59967-01-13,weapon,94.53601
תפ_37175-07-20,תפ_39500-07-20,weapon,91.191635
תפ_37987-11-23,תפ_56624-12-19,drugs,85.73739
תפ_24361-06-21,תפ_51306-12-18,weapon,91.81418
תפ_32775-09-23,תפ_59464-09-23,weapon,91.36989
תפ_41687-01-22,תפ_61202-03-22,drugs,86.582825
תפ_27277-01-15,תפ_31249-06-14,weapon,91.745895
תפ_39792-12-21,תפ_54337-05-21,weapon,92.53678
תפ_14684-07-24,תפ_42613-02-23,weapon,93.65697
תפ_1118-10-18,תפ_40932-03-18,weapon,93.14334
תפ_25624-03-22,תפ_52322-10-23,weapon,93.498566
תפ_5037-10-16,תפ_6832-11-23,weapon,94.13912
תפ_28787-04-22,תפ_46550-12-16,weapon,94.25492
תפ_1631-01-22,תפ_371-10-15,weapon,90.69477
תפ_45480-02-19,תפ_51797-01-21,drugs,87.15446
תפ_54418-06-19,תפ_57270-05-13,weapon,92.98526
תפ_13632-08-17,תפ_3531-12-13,weapon,92.67201
תפ_31467-07-14,תפ_52390-06-19,weapon,92.37716
תפ_29457-07-16,תפ_54543-06-21,drugs,95.096466
תפ_41052-11-19,תפ_46108-06-20,weapon,93.95856
תפ_27685-11-15,תפ_40999-01-21,weapon,87.69142
תפ_14684-07-24,תפ_33337-07-23,weapon,93.27873
תפ_182-11-12,תפ_48057-03-21,weapon,94.0014
תפ_59488-11-21,תפח_4986-04-11,weapon,89.04857
תפ_46930-03-22,תפ_64303-01-22,weapon,92.56153
תפ_61841-07-22,תפ_7317-01-15,weapon,93.51825
תפ_52964-03-22,תפ_63018-05-18,weapon,94.53356
תפ_13142-02-15,תפ_22297-11-20,weapon,92.504425
תפ_38303-12-13,תפ_52390-06-19,weapon,91.788315
תפ_46967-02-21,תפ_66306-03-19,drugs,88.36916
תפ_62279-07-22,תפח_53698-03-17,weapon,93.183685
תפ_25624-03-22,תפ_7089-08-23,weapon,92.608055
תפ_51306-12-18,תפח_17033-01-22,weapon,92.41925
תפ_21296-11-14,תפ_950-09-17,weapon,92.82881
תפ_1580-11-23,תפ_6985-07-22,weapon,93.91809
תפ_55035-10-18,תפ_62279-07-22,weapon,91.73575
תפ_30015-07-16,תפ_39998-08-15,weapon,93.23835
תפ_51209-04-23,תפ_6985-07-22,weapon,91.496506
תפ_34027-04-18,תפ_46930-03-22,weapon,95.22476
תפ_12606-07-22,תפ_46250-11-21,weapon,93.77043
תפ_35397-07-21,תפ_51306-12-18,weapon,92.16465
תפ_16651-01-24,תפ_39998-08-15,weapon,94.52952
תפ_12109-06-15,תפ_57267-09-20,weapon,93.11133
תפ_62687-10-18,תפ_66475-11-16,drugs,96.9799
תפ_39345-03-20,תפח_17033-01-22,weapon,93.457695
תפ_31034-06-17,תפ_52390-06-19,weapon,91.76257
תפ_59488-11-21,תפ_61841-07-22,weapon,93.082115
תפ_34823-01-23,תפ_46967-02-21,drugs,93.90651
תפ_29194-12-12,תפ_9258-10-11,weapon,95.90994
תפ_182-11-12,תפ_50809-07-17,weapon,92.81469
תפ_4435-11-17,תפ_54845-01-19,drugs,91.63626
תפ_19827-06-15,תפ_20513-06-20,drugs,93.70855
תפ_37495-01-20,תפ_3818-01-24,drugs,96.41558
תפ_34027-04-18,תפ_68389-07-20,weapon,92.75848
תפ_24379-12-20,תפ_6677-02-21,drugs,93.18444
תפ_54607-07-19,תפ_54719-09-20,weapon,93.89457
תפ_33726-11-21,תפ_6153-02-21,weapon,94.59435
תפ_13113-07-22,תפ_30310-09-23,drugs,93.39819
תפ_29529-07-20,תפ_51088-03-21,weapon,90.48715
תפ_34344-01-15,תפ_52091-02-20,weapon,94.333145
תפ_10108-11-21,תפ_70531-11-19,drugs,95.38434
תפ_40082-02-22,תפ_40256-11-14,weapon,92.89652
תפ_48978-07-21,תפ_7617-07-23,weapon,94.26053
תפ_28844-03-22,תפ_44380-08-16,weapon,91.86234
תפ_2144-04-21,תפ_24215-06-13,weapon,91.635544
תפ_23328-12-22,תפ_7109-02-21,weapon,91.463455
תפ_26417-03-17,תפ_49734-12-22,weapon,91.99166
תפ_16161-04-21,תפ_50556-08-17,weapon,92.31875
תפ_33337-07-23,תפ_51607-08-21,weapon,93.82718
תפ_14553-12-23,תפ_29216-07-16,drugs,96.03127
תפ_3686-01-16,תפ_62279-07-22,weapon,92.71528
תפ_21971-07-18,תפ_70392-03-23,weapon,96.73199
תפ_35364-01-18,תפ_44381-05-20,weapon,92.240616
תפ_58603-06-21,תפ_58966-01-18,drugs,95.52044
תפ_40922-11-15,תפ_56762-03-21,weapon,91.13229
תפ_43394-11-19,תפ_58723-03-16,drugs,94.0881
תפ_10180-01-24,תפ_44620-01-22,weapon,94.83337
תפ_10180-01-24,תפ_41830-12-21,weapon,94.59862
תפ_4730-11-21,תפ_54036-06-19,drugs,92.22191
תפ_28736-03-20,תפ_34353-03-17,drugs,94.28102
תפ_27685-11-15,תפ_57498-03-19,weapon,90.14787
תפ_59812-02-16,תפ_61299-12-19,weapon,92.06
תפ_57996-05-20,תפ_59422-07-14,weapon,91.24202
תפ_34792-10-18,תפ_5775-02-18,drugs,91.66242
תפ_23872-02-19,תפ_43338-05-16,weapon,93.309525
תפ_1106-03-18,תפ_21113-08-12,weapon,92.69938
תפ_25624-03-22,תפח_41585-03-16,weapon,93.779366
תפ_40898-11-19,תפ_63953-01-24,weapon,84.26722
תפ_57001-11-21,תפ_60429-12-21,weapon,94.33222
תפ_34027-04-18,תפ_63953-01-24,weapon,83.06318
תפ_50059-04-15,תפ_50082-03-16,drugs,97.41046
תפ_54202-01-23,תפ_58511-01-20,weapon,92.97311
תפ_54607-07-19,תפ_63642-12-18,weapon,94.96462
תפ_49772-11-16,תפ_553-06-14,weapon,91.977005
תפ_21322-10-19,תפ_60803-01-19,drugs,85.95351
תפ_31034-06-17,תפ_3384-12-23,weapon,94.57973
תפ_11033-11-23,תפ_43009-08-20,weapon,93.94678
תפ_35431-03-21,תפ_64941-05-17,weapon,94.70321
תפ_1219-06-23,תפ_28787-04-22,weapon,94.52327
תפ_31842-04-21,תפ_66893-12-21,weapon,89.48755
תפ_13301-07-18,תפ_49734-12-22,weapon,94.52385
תפ_14802-02-23,תפ_29620-01-23,weapon,94.761765
תפ_14963-02-23,תפ_39034-01-18,drugs,93.998825
תפ_17415-10-21,תפ_3667-07-15,drugs,90.18344
תפ_11370-07-16,תפ_3001-08-12,drugs,97.059395
תפ_1294-04-22,תפ_43338-05-16,weapon,92.22112
תפ_19384-05-16,תפ_24044-06-22,weapon,93.09509
תפ_59812-02-16,תפ_59967-01-13,weapon,91.564354
תפ_10108-11-21,תפ_21339-07-21,drugs,93.236725
תפ_1139-06-23,תפ_70450-03-23,weapon,93.934685
תפ_3772-01-16,תפ_52789-09-22,weapon,91.80771
תפ_51209-04-23,תפ_70062-03-23,weapon,92.63928
תפ_17935-01-20,תפ_20778-11-12,weapon,92.52436
תפ_31640-02-23,תפ_58413-06-17,weapon,92.79131
תפ_1118-10-18,תפ_34242-02-16,weapon,93.96922
תפ_18484-07-23,תפ_3384-12-23,weapon,92.17574
תפ_30015-07-16,תפ_54272-09-14,weapon,90.320595
תפ_19019-10-16,תפ_61299-12-19,weapon,89.76524
תפ_31249-06-14,תפ_41967-08-17,weapon,93.42381
תפ_35389-01-21,תפ_52205-06-22,drugs,94.24707
תפ_20767-09-16,תפ_61181-02-19,drugs,96.22209
תפ_34694-09-21,תפ_950-09-17,weapon,94.41088
תפ_13632-08-17,תפ_50148-01-14,weapon,93.127464
תפ_34561-01-23,תפ_58723-03-16,drugs,94.034546
תפ_28787-04-22,תפ_59488-11-21,weapon,95.96854
תפ_13632-08-17,תפ_47284-06-18,weapon,94.40569
תפ_11104-07-19,תפ_38687-04-20,weapon,92.74412
תפ_13632-08-17,תפ_5000-12,weapon,94.31977
תפ_57539-11-15,תפ_60581-11-15,weapon,89.58623
תפ_53127-06-16,תפ_69278-05-18,drugs,91.91962
תפ_26792-04-16,תפ_45055-01-22,drugs,93.353546
תפ_15744-02-20,תפ_633-05-17,weapon,92.92009
תפ_42197-05-22,תפ_5275-07-21,weapon,91.795555
תפ_15710-09-21,תפ_68096-11-21,weapon,93.79106
תפ_12028-05-22,תפ_54132-03-21,weapon,92.88554
תפ_3068-11-15,תפ_52789-09-22,weapon,89.52122
תפ_18689-01-17,תפ_20477-02-20,weapon,92.225945
תפ_13142-02-15,תפ_21594-06-16,weapon,94.85326
תפ_41600-02-21,תפ_58626-07-22,weapon,92.5143
תפ_12035-06-20,תפ_33726-11-21,weapon,93.65991
תפ_17856-06-17,תפ_9179-04-16,weapon,94.097984
תפ_28288-11-15,תפ_54179-09-14,drugs,96.571915
תפ_11362-10-15,תפ_7053-03-21,weapon,92.34969
תפ_50556-08-17,תפח_56363-07-20,weapon,89.5863
תפ_18944-02-19,תפ_53886-06-16,drugs,92.63043
תפ_18397-02-16,תפ_3742-07-18,weapon,92.30247
תפ_20068-10-22,תפ_24361-06-21,weapon,90.781815
תפ_10896-06-20,תפ_52091-02-20,weapon,96.389015
תפ_24361-06-21,תפ_36505-12-20,weapon,91.910416
תפ_53373-04-13,תפ_6659-02-21,drugs,94.469574
תפ_10182-01-24,תפ_10650-11-21,weapon,94.21891
תפ_17655-10-22,תפ_47276-02-22,weapon,93.08449
תפ_18013-01-15,תפ_41762-12-20,weapon,93.08641
תפ_3526-04-21,תפ_7420-05-19,drugs,94.88132
תפ_32882-09-21,תפ_54432-02-17,weapon,92.431335
תפ_30617-02-22,תפ_58511-01-20,weapon,92.74093
תפ_33420-12-20,תפ_56900-11-18,weapon,94.697
תפ_41754-05-22,תפח_47805-04-13,weapon,92.77616
תפ_63100-02-24,תפ_63155-05-23,weapon,94.36257
תפ_24548-06-13,תפ_31842-04-21,weapon,87.54166
תפ_41952-02-22,תפ_72146-11-20,weapon,93.93124
תפ_59329-02-18,תפ_71059-03-19,drugs,95.35579
תפ_12109-06-15,תפ_30340-08-20,weapon,92.94385
תפ_34737-09-21,תפ_39808-05-23,weapon,93.3888
תפ_57001-11-21,תפ_70062-03-23,weapon,96.7937
תפ_7626-04-20,תפ_950-09-17,weapon,86.38095
תפ_32817-12-14,תפ_3667-07-15,drugs,90.83378
תפ_42497-03-21,תפ_60380-03-22,drugs,83.53327
תפ_23443-04-21,תפ_35202-10-15,drugs,94.19186
תפ_14044-03-20,תפח_24510-09-15,weapon,91.91891
תפ_4102-11-20,תפ_51523-10-17,weapon,94.09135
תפ_21355-08-18,תפ_46173-08-15,drugs,96.22113
תפ_12028-05-22,תפ_35473-12-21,weapon,94.68569
תפ_42324-09-20,תפ_50474-09-22,weapon,89.90332
תפ_63413-01-22,תפ_9109-02-16,drugs,92.42825
תפ_26702-01-23,תפ_53239-10-21,weapon,93.33491
תפ_18039-10-21,תפ_43245-08-20,weapon,91.10774
תפ_10896-06-20,תפ_41754-05-22,weapon,95.085785
תפ_11789-12-16,תפ_33009-05-16,weapon,84.558464
תפ_26985-11-21,תפח_63773-04-21,weapon,92.67059
תפ_15023-05-20,תפ_15709-10-19,drugs,95.46791
תפ_31276-05-19,תפ_50860-02-20,drugs,94.28434
תפ_10182-01-24,תפ_3910-02-23,weapon,94.6437
תפ_37104-06-22,תפ_40634-03-20,weapon,91.65526
תפ_1118-10-18,תפ_61299-12-19,weapon,95.00113
תפ_57425-01-22,תפ_5775-02-18,drugs,92.916695
תפ_24548-06-13,תפ_52479-01-18,weapon,90.91856
תפ_44169-08-22,תפ_52964-03-22,weapon,93.29756
תפ_52785-01-20,תפ_7696-05-20,drugs,89.08845
תפ_33318-10-23,תפ_74740-06-20,weapon,91.40956
תפ_24895-03-20,תפ_39647-01-20,drugs,95.03942
תפ_31218-10-14,תפ_38303-12-13,weapon,93.32382
תפ_42497-03-21,תפ_47668-04-18,drugs,95.81994
תפ_20513-06-20,תפ_47344-10-15,drugs,94.56749
תפ_5000-12,תפח_39094-05-12,weapon,91.218155
תפ_13632-08-17,תפ_4795-12-17,weapon,90.22562
תפ_27986-11-22,תפ_41952-02-22,weapon,94.2832
תפ_33040-09-24,תפ_53517-08-15,drugs,93.60398
תפ_31425-08-20,תפ_60101-01-17,drugs,93.12297
תפ_26762-06-14,תפ_35208-03-22,drugs,94.58366
תפ_2144-04-21,תפח_54962-08-15,weapon,90.73492
תפ_31862-05-13,תפ_3295-04-18,weapon,94.47749
תפ_15209-10-23,תפ_25631-03-22,weapon,91.77704
תפ_27929-03-19,תפ_59967-01-13,weapon,89.443306
תפ_6832-11-23,תפ_7133-07-20,weapon,95.27045
תפ_16996-08-12,תפ_6832-11-23,weapon,93.73729
תפ_21477-06-19,תפ_53517-08-15,drugs,92.76978
תפ_50556-08-17,תפ_57965-03-15,weapon,93.017654
תפ_68389-07-20,תפח_54962-08-15,weapon,91.57528
תפ_34737-09-21,תפ_42697-05-18,weapon,95.02978
תפ_51228-09-11,תפ_57965-03-15,weapon,89.31138
תפ_10171-06-22,תפ_18327-09-22,weapon,95.99014
תפ_21459-01-16,תפ_5085-07-17,weapon,95.66507
תפ_14885-06-24,תפח_4633-09-16,weapon,88.9805
תפ_553-06-14,תפ_950-09-17,weapon,95.43664
תפ_48057-03-21,תפ_6415-10-23,weapon,92.662636
תפ_11362-10-15,תפ_41762-12-20,weapon,92.16676
תפ_48978-07-21,תפ_7813-06-22,weapon,92.925354
תפ_28736-03-20,תפ_4460-04-18,drugs,93.09179
תפ_17023-12-18,תפ_28544-01-21,drugs,94.86962
תפ_12411-02-21,תפ_51199-04-23,weapon,93.12903
תפ_16690-05-19,תפ_22978-11-21,drugs,96.522156
תפ_41597-11-23,תפ_50520-12-17,drugs,85.33854
תפ_36091-07-15,תפ_41276-06-17,weapon,93.29526
תפ_1516-10-16,תפ_17057-08-20,weapon,95.72157
תפ_10896-06-20,תפ_29772-11-13,weapon,95.784584
תפ_17856-11-21,תפ_19821-02-17,weapon,91.33655
תפ_1589-02-16,תפ_8254-02-20,weapon,92.62007
תפ_3295-04-18,תפ_983-05-15,weapon,92.872025
תפ_25639-03-21,תפ_38368-09-21,weapon,93.30498
תפ_17404-07-18,תפ_63955-03-17,drugs,95.73357
תפ_50716-11-19,תפח_2690-09-19,weapon,88.64994
תפ_34108-01-23,תפ_41339-06-20,drugs,95.12763
תפ_11701-02-20,תפ_42116-04-17,drugs,86.95145
תפ_28100-07-20,תפ_45713-07-17,weapon,91.7981
תפ_31334-11-15,תפ_60765-03-22,weapon,90.209145
תפ_1139-06-23,תפ_48176-01-22,weapon,93.17491
תפ_18833-05-13,תפ_29772-11-13,weapon,96.839424
תפ_19835-04-13,תפ_3531-12-13,weapon,91.17883
תפ_1106-03-18,תפ_30340-08-20,weapon,94.29309
תפ_2144-04-21,תפ_40450-09-15,weapon,91.76616
תפ_10812-12-21,תפ_45055-01-22,drugs,93.314445
תפ_21059-03-16,תפ_9675-11-17,drugs,93.325165
תפ_37495-01-20,תפ_58723-03-16,drugs,94.75002
תפ_23749-12-19,תפ_40922-11-15,weapon,94.48626
תפ_52390-06-19,תפ_69640-10-18,weapon,95.20445
תפ_13632-08-17,תפ_19130-12-21,weapon,93.37663
תפ_3384-12-23,תפ_63155-05-23,weapon,94.25099
תפ_17474-08-14,תפ_182-11-12,weapon,91.89164
תפ_39345-03-20,תפ_52223-10-23,weapon,94.20553
תפ_18397-02-16,תפ_59812-02-16,weapon,91.8308
תפ_59804-01-17,תפ_6514-03-23,weapon,92.798874
תפ_44840-06-16,תפ_9111-02-15,weapon,94.10026
תפ_18912-06-23,תפ_38687-04-20,weapon,95.46208
תפ_41832-08-24,תפ_63100-02-24,weapon,95.81869
תפ_28157-02-23,תפ_39214-12-15,drugs,93.22515
תפ_52785-01-20,תפ_54327-08-20,drugs,88.426674
תפ_1178-06-21,תפ_18484-07-23,weapon,92.10435
תפ_41216-03-22,תפ_47870-03-22,weapon,96.66034
תפ_21162-10-19,תפ_57912-07-14,drugs,93.041245
תפ_41052-11-19,תפ_41762-12-20,weapon,94.40531
תפ_19759-07-21,תפ_61452-02-16,weapon,91.3654
תפ_25624-03-22,תפ_43271-05-21,weapon,91.41188
תפ_52091-02-20,תפ_52790-03-18,weapon,91.878136
תפ_31811-03-21,תפ_42223-07-16,weapon,95.57469
תפ_16097-08-21,תפ_69278-05-18,drugs,96.295975
תפ_3295-04-18,תפ_950-09-17,weapon,94.39015
תפ_45433-09-17,תפ_65302-03-22,drugs,93.31691
תפ_59067-10-21,תפ_64581-08-23,weapon,94.06225
תפ_21296-11-14,תפ_7626-04-20,weapon,87.36908
תפ_10347-10-23,תפ_57001-11-21,weapon,91.57174
תפ_4411-07-19,תפ_61158-05-20,weapon,91.12713
תפ_19759-07-21,תפ_30003-03-22,weapon,91.91111
תפ_50626-09-22,תפח_17033-01-22,weapon,93.136795
תפ_31425-08-20,תפ_33916-02-22,drugs,92.38306
תפ_17023-12-18,תפ_41189-09-15,drugs,94.75242
תפ_4795-12-17,תפ_52355-03-22,weapon,88.07987
תפ_42991-05-16,תפ_61158-05-20,weapon,93.561584
תפ_20477-02-20,תפ_35186-03-18,weapon,96.39582
תפ_17766-12-20,תפ_48057-03-21,weapon,94.152794
תפ_32659-05-18,תפ_4133-01-20,weapon,95.416016
תפ_48057-03-21,תפ_62452-10-20,weapon,91.80272
תפ_21384-01-23,תפ_49932-08-21,drugs,95.33939
תפ_31811-03-21,תפ_630-02-18,weapon,94.68528
תפ_15392-04-17,תפ_7420-05-19,drugs,93.35278
תפ_39568-06-21,תפ_40892-01-24,drugs,86.740585
תפ_11789-12-16,תפ_50474-09-22,weapon,83.50338
תפ_20154-07-20,תפ_54807-01-21,weapon,95.920425
תפ_26036-08-21,תפ_6574-09-21,weapon,95.37419
תפ_10180-01-24,תפ_70111-03-23,weapon,93.83484
תפ_26565-12-20,תפ_34694-09-21,weapon,94.709854
תפ_52165-12-17,תפ_5496-11-20,drugs,93.156746
תפ_53377-09-22,תפ_70450-03-23,weapon,94.88638
תפ_34242-02-16,תפ_51523-10-17,weapon,92.67898
תפ_28100-07-20,תפ_50998-03-23,weapon,91.57648
תפ_3013-04-18,תפ_69158-11-16,weapon,95.34155
תפ_15842-11-20,תפ_35186-03-18,weapon,92.68142
תפ_12028-05-22,תפ_18484-07-23,weapon,95.3032
תפ_20451-09-20,תפ_3451-02-14,weapon,94.88965
תפ_10205-08-21,תפ_66542-05-20,weapon,95.07525
תפ_13-02-14,תפ_37104-06-22,weapon,94.786125
תפ_11362-10-15,תפ_31467-07-14,weapon,92.3224
תפ_46039-04-17,תפ_9804-01-24,drugs,85.08555
תפ_30350-12-20,תפ_49344-11-23,weapon,93.110535
תפ_45874-03-19,תפ_47589-10-22,drugs,91.5341
תפ_11104-07-19,תפ_27277-01-15,weapon,94.90323
תפ_11789-12-16,תפח_34989-04-17,weapon,82.48614
תפ_19827-06-15,תפ_49875-05-23,drugs,93.39623
תפ_21471-09-22,תפ_38578-12-20,drugs,97.22347
תפ_20477-02-20,תפ_41052-11-19,weapon,92.95911
תפ_13632-08-17,תפ_60484-03-22,weapon,90.73016
תפ_31498-01-16,תפ_6904-12-14,weapon,92.76554
תפ_15744-02-20,תפ_51199-04-23,weapon,92.35699
תפ_10347-10-23,תפ_7617-07-23,weapon,93.871346
תפ_30191-05-15,תפ_50330-07-18,weapon,92.18793
תפ_18957-11-20,תפ_59812-02-16,weapon,92.648544
תפ_40922-11-15,תפ_5037-10-16,weapon,94.188866
תפ_27685-11-15,תפ_3013-04-18,weapon,91.40677
תפ_29216-07-16,תפ_49244-01-22,drugs,94.083824
תפ_23282-05-17,תפ_39034-01-18,drugs,92.648544
תפ_47284-06-18,תפ_61452-12-22,weapon,94.15076
תפ_48621-05-22,תפ_8188-06-23,weapon,92.56828
תפ_21813-09-16,תפ_27929-03-19,weapon,91.03631
תפ_33420-12-20,תפח_39587-07-21,weapon,87.98712
תפ_42164-10-19,תפ_62794-11-21,drugs,84.91146
תפ_29216-07-16,תפ_33666-05-15,drugs,86.99582
תפ_27685-11-15,תפ_41762-12-20,weapon,91.76206
תפ_14553-12-23,תפ_38531-11-18,drugs,93.306946
תפ_45228-07-16,תפ_51088-03-21,weapon,91.00425
תפ_31811-03-21,תפ_52000-02-15,weapon,88.849365
תפ_53715-12-15,תפ_9179-04-16,weapon,93.20662
תפ_17415-10-21,תפ_3766-09-21,drugs,99.1046
תפ_28736-03-20,תפ_53517-08-15,drugs,94.360794
תפ_17919-01-15,תפ_44620-01-22,weapon,93.53134
תפ_26549-09-21,תפ_50556-08-17,weapon,94.90573
תפ_17137-11-21,תפ_32659-05-18,weapon,94.78576
תפ_17655-10-22,תפ_52000-02-15,weapon,89.87703
תפ_58626-07-22,תפ_6852-03-21,weapon,92.69793
תפ_56900-11-18,תפ_59804-01-17,weapon,94.49115
תפ_12109-06-15,תפ_35227-05-17,weapon,92.16702
תפ_16521-01-22,תפ_66893-12-21,weapon,94.93552
תפ_1516-10-16,תפ_34526-06-18,weapon,92.613785
תפ_47474-01-14,תפ_5649-09-21,drugs,85.397545
תפ_40932-03-18,תפ_61759-02-19,weapon,96.17526
תפ_34737-09-21,תפ_46737-07-22,weapon,94.58691
תפ_24350-06-23,תפ_42991-05-16,weapon,90.47661
תפ_19019-10-16,תפ_4248-06-16,weapon,89.74782
תפ_16753-02-22,תפ_41830-12-21,weapon,94.56007
תפ_19610-08-21,תפ_22417-12-21,weapon,91.26642
תפ_17057-08-20,תפ_48978-07-21,weapon,93.358
תפ_22417-12-21,תפ_49344-11-23,weapon,93.50205
תפ_24822-01-21,תפ_68763-07-20,weapon,92.59026
תפ_17766-12-20,תפ_32227-11-20,weapon,94.69077
תפ_41952-02-22,תפ_58774-07-22,weapon,93.81685
תפ_50474-09-22,תפח_53698-03-17,weapon,91.63177
תפ_52165-12-17,תפ_53373-04-13,drugs,92.64511
תפ_58774-07-22,תפ_60765-03-22,weapon,91.9251
תפ_12130-05-22,תפ_33024-01-18,drugs,87.43901
תפ_24302-05-16,תפ_3068-11-15,weapon,93.618866
תפ_35364-01-18,תפ_42697-05-18,weapon,93.10462
תפ_50487-06-22,תפ_54202-01-23,weapon,95.34572
תפ_43794-10-18,תפ_50970-11-21,drugs,93.523506
תפ_23992-11-21,תפ_69777-03-23,weapon,93.58437
תפ_59804-01-17,תפ_9264-02-21,weapon,93.71712
תפ_59464-09-23,תפ_9632-08-23,weapon,93.45249
תפ_19610-08-21,תפ_40634-03-20,weapon,90.107
תפ_13301-07-18,תפ_48057-03-21,weapon,94.74028
עפ_6029-03,תפ_19827-06-15,drugs,97.54018
תפ_17776-11-21,תפ_28991-04-22,weapon,92.08493
תפ_24044-06-22,תפ_50474-09-22,weapon,93.259964
תפ_48176-01-22,תפ_54460-03-21,weapon,94.878075
תפ_28451-09-17,תפ_46424-05-24,drugs,95.41242
תפ_41271-08-14,תפ_6904-12-14,weapon,93.46815
תפ_67234-06-20,תפ_686-05-21,drugs,95.2447
תפ_31811-03-21,תפ_46550-12-16,weapon,93.42638
תפ_24215-06-13,תפ_40634-03-20,weapon,90.885574
תפ_1470-07-16,תפ_39312-12-15,drugs,95.45673
תפ_10810-11-20,תפ_6322-04-16,drugs,88.137024
תפ_17919-01-15,תפח_54962-08-15,weapon,92.78247
תפ_12122-04-13,תפ_32685-07-15,weapon,94.351166
תפ_16540-08-21,תפ_33439-01-21,drugs,93.905685
תפ_59464-09-23,תפ_61118-07-23,weapon,94.053406
תפ_19827-06-15,תפ_3667-07-15,drugs,91.19106
תפ_37468-09-16,תפ_60101-01-17,drugs,94.13748
תפ_20644-11-22,תפ_6985-07-22,weapon,94.61562
תפ_23992-11-21,תפ_8188-06-23,weapon,92.3155
תפ_40011-04-14,תפ_54272-09-14,weapon,91.858345
תפ_40118-06-21,תפ_67356-12-21,weapon,92.773994
תפ_21813-09-16,תפ_51306-12-18,weapon,91.78566
תפ_28615-08-17,תפ_66310-07-17,weapon,96.50718
תפ_25835-05-18,תפ_39034-01-18,drugs,94.065895
תפ_19384-05-16,תפ_50916-06-16,weapon,94.09249
תפ_61299-12-19,תפ_6968-01-24,weapon,96.73897
תפ_11843-03-20,תפ_19019-10-16,weapon,91.23513
תפ_12194-06-23,תפ_17642-11-20,drugs,86.79558
תפ_1203-08-19,תפ_3295-04-18,weapon,93.949036
תפ_41754-05-22,תפ_5151-10-19,weapon,93.19812
תפ_47757-02-18,תפ_60842-12-14,drugs,88.182076
תפ_50809-07-17,תפ_6153-02-21,weapon,93.88048
תפ_40932-03-18,תפ_7108-02-16,weapon,94.62684
תפ_16595-03-21,תפ_59087-01-18,drugs,97.37432
תפ_10896-06-20,תפ_61452-02-16,weapon,93.70266
תפ_21280-11-18,תפ_24895-03-20,drugs,96.19803
תפ_19908-10-21,תפ_61106-05-20,weapon,93.89688
תפ_18210-05-23,תפ_8188-06-23,weapon,94.334015
תפ_41052-11-19,תפ_44157-08-16,weapon,94.96062
תפ_34960-10-19,תפ_46315-12-23,drugs,87.44904
תפ_41775-01-11,תפ_50330-07-18,weapon,90.973274
תפ_34792-10-18,תפ_49244-01-22,drugs,95.275566
תפ_3667-07-15,תפ_57341-02-23,drugs,91.787025
תפ_23992-11-21,תפ_34344-01-15,weapon,94.14298
תפ_58774-07-22,תפ_63953-01-24,weapon,83.41688
תפ_16760-09-22,תפ_52077-12-20,weapon,93.735176
תפ_3772-01-16,תפ_57996-05-20,weapon,95.29585
תפ_49212-08-19,תפח_17865-11-21,weapon,90.83859
