verdict_1,verdict_2,domain,similarity_score
תפ_3725-08-17,תפ_41446-08-24,drugs,10
תפ_42790-07-18,תפ_44250-12-15,drugs,65
תפ_43778-07-16,תפ_62059-03-14,drugs,35
תפ_28162-11-16,תפ_60682-03-14,drugs,35
תפ_44157-08-16,תפ_62062-06-20,weapon,25
תפ_45561-07-21,תפ_68763-07-20,weapon,65
תפ_17809-03-14,תפ_39950-12-15,weapon,25
תפ_30169-09-16,תפ_44914-01-17,drugs,55
תפ_38550-12-23,תפ_39831-02-22,weapon,45
תפ_34706-09-19,תפ_9532-10-18,drugs,75
תפ_34668-04-22,תפ_49210-05-22,drugs,10
תפ_37722-09-23,תפ_53612-08-20,weapon,68
תפ_36381-05-15,תפ_53612-08-20,weapon,65
תפ_42225-09-17,תפ_8468-10-15,drugs,20
תפ_14615-05-21,תפ_15587-10-21,drugs,65
תפ_35007-04-13,תפ_69643-05-18,weapon,75
תפ_3244-06-16,תפ_45633-05-17,drugs,5
תפ_21719-01-15,תפ_33230-07-13,drugs,35
תפ_37259-10-15,תפ_5726-02-16,drugs,85
תפ_6474-08-20,תפ_8868-12-21,weapon,15
תפ_40892-01-24,תפ_54460-03-21,drugs,45
תפ_43525-01-21,תפ_5188-10-21,drugs,35
תפ_22978-11-21,תפ_7430-02-18,drugs,62
תפ_33160-04-17,תפ_33798-05-18,drugs,25
תפ_1064-10-21,תפ_42164-10-19,drugs,20
תפ_22978-11-21,תפ_31306-02-20,drugs,35
תפח_52360-06-20,תפח_53763-12-15,weapon,65
תפ_3867-05-14,תפ_44422-01-17,drugs,58
תפ_11027-10-23,תפ_14411-11-21,weapon,85
תפ_19235-03-13,תפ_57272-12-20,weapon,35
תפ_26494-03-13,תפ_44336-03-19,drugs,35
תפ_32227-11-20,תפ_66385-03-22,weapon,25
תפ_14802-02-23,תפ_54607-07-19,weapon,30
תפ_12791-05-20,תפ_13301-07-18,weapon,55
תפ_55187-03-18,תפ_56595-07-18,drugs,72
תפ_16240-11-11,תפ_46722-01-23,drugs,65
תפ_42790-07-18,תפ_4788-09-15,drugs,45
תפ_40082-02-22,תפ_45433-09-17,drugs,20
תפ_54771-02-16,תפ_56960-06-22,drugs,45
תפ_70374-11-20,תפ_9264-02-21,drugs,25
תפ_51899-07-21,תפ_59699-09-23,drugs,85
תפ_46325-02-16,תפ_51165-08-19,drugs,35
תפ_21906-07-18,תפ_59488-11-21,weapon,80
תפ_24253-04-16,תפ_6997-06-18,drugs,45
תפ_3201-02-19,תפ_6316-09-20,drugs,65
תפ_25277-02-13,תפ_45961-07-17,drugs,55
תפ_35694-09-11,תפ_51094-10-14,weapon,0
תפ_11104-07-19,תפ_19528-06-20,weapon,5
תפ_19505-01-18,תפ_38311-03-20,drugs,65
תפ_16521-01-22,תפ_17002-01-24,weapon,70
תפ_13598-05-23,תפ_24514-09-15,drugs,25
תפ_36416-07-23,תפ_52041-04-24,weapon,55
תפ_24207-06-13,תפ_51716-06-17,weapon,18
תפ_27471-07-16,תפ_3491-09-16,drugs,65
תפ_17316-10-16,תפ_49510-11-23,drugs,25
תפ_18397-02-16,תפ_68697-07-20,weapon,75
תפ_50607-03-19,תפ_6678-12-20,drugs,40
תפ_26521-10-19,תפ_520-05-14,drugs,60
עפ_3804-10,תפ_40823-03-22,weapon,35
תפ_63489-07-24,תפ_72283-01-23,weapon,45
תפ_32659-05-18,תפ_37175-07-20,weapon,25
תפ_34358-07-11,תפ_61861-11-15,drugs,35
תפ_27470-02-18,תפ_62580-12-18,drugs,40
תפ_3107-09-12,תפ_49042-02-20,drugs,20
תפ_44918-12-14,תפח_1010-09,weapon,10
תפ_11134-01-19,תפ_26600-01-18,weapon,5
תפ_10180-01-24,תפ_40321-10-23,weapon,20
תפ_6494-07-14,תפ_6532-03-14,weapon,35
תפ_1579-04-23,תפ_63303-06-22,weapon,55
תפ_72132-02-19,תפ_8988-11-22,drugs,30
תפ_37825-05-15,תפ_42253-12-23,drugs,55
תפ_19214-08-15,תפ_61720-01-23,drugs,35
תפ_36422-07-13,תפ_48394-03-21,drugs,35
תפ_10971-03-11,תפ_45048-06-14,drugs,40
תפ_45597-11-14,תפ_50556-08-17,weapon,45
תפ_51797-01-21,תפ_6992-06-18,drugs,25
תפ_15676-07-16,תפ_4258-07-15,drugs,25
תפ_35208-03-22,תפ_36546-08-21,drugs,55
תפ_49632-01-18,תפ_51971-12-21,weapon,25
תפ_106-12,תפ_51176-10-17,drugs,15
תפ_15972-03-24,תפ_24689-03-15,drugs,35
תפ_47813-03-19,תפ_50754-02-20,drugs,15
תפ_27417-07-23,תפ_76750-01-23,weapon,10
תפ_42806-07-18,תפ_44964-02-14,drugs,75
תפ_37255-05-14,תפ_61861-11-15,drugs,35
תפ_21384-01-23,תפ_22402-11-18,drugs,20
תפ_12352-03-20,תפ_60450-12-23,drugs,10
תפ_43263-03-21,תפ_62070-05-20,drugs,38
תפ_45417-03-14,תפ_57177-05-22,weapon,20
תפ_22715-06-17,תפ_29899-12-18,drugs,55
תפ_11592-05-19,תפ_45874-03-19,drugs,15
תפ_26088-07-13,תפ_61759-02-19,weapon,15
תפ_24088-12-13,תפ_35694-09-11,weapon,5
תפ_38154-09-17,תפ_60494-05-12,weapon,25
תפ_17655-10-22,תפ_64119-05-21,weapon,55
תפ_33805-05-21,תפ_35568-01-23,drugs,35
תפ_20841-09-15,תפ_5507-11-14,drugs,10
תפ_38591-06-14,תפ_39230-10-21,drugs,38
תפ_25307-08-16,תפ_59947-08-20,drugs,45
תפ_41687-01-22,תפ_50621-12-11,drugs,25
תפ_10896-06-20,תפ_26417-03-17,weapon,25
תפ_46039-04-17,תפ_76834-01-19,drugs,75
תפ_1108-05-15,תפ_50607-03-19,drugs,72
תפ_16506-10-14,תפ_983-05-15,weapon,45
תפ_20778-11-12,תפ_32787-10-18,weapon,23
תפ_10140-10-19,תפ_62573-05-18,drugs,35
תפ_19975-03-16,תפ_21557-06-16,drugs,65
תפ_16419-02-21,תפ_61659-01-20,drugs,65
תפ_2125-05-20,תפ_41061-11-14,drugs,35
תפ_5711-02-09,תפח_39587-07-21,weapon,35
תפ_28844-03-22,תפ_45339-12-20,weapon,75
תפ_42533-11-13,תפ_63473-06-19,drugs,25
תפ_34752-02-21,תפ_5858-02-20,drugs,35
תפ_312-12-17,תפ_69941-03-23,weapon,25
תפ_16191-10-12,תפ_27128-11-14,weapon,35
תפ_42197-05-22,תפ_53043-09-20,weapon,75
תפ_42324-09-20,תפ_46929-01-22,weapon,38
תפ_24243-07-20,תפ_57084-03-22,drugs,35
תפ_4102-11-20,תפ_66150-06-22,weapon,20
תפ_22604-10-14,תפ_33658-01-18,drugs,45
תפ_20538-12-22,תפ_35670-09-18,drugs,35
תפח_28728-08-17,תפח_34198-06-18,weapon,10
תפ_1197-11-21,תפ_45160-04-24,drugs,45
תפ_12158-04-23,תפ_22297-11-20,drugs,40
תפ_37987-11-23,תפ_55287-02-17,drugs,30
תפ_44352-01-14,תפ_65763-12-19,drugs,38
תפ_64140-11-18,תפ_8999-05-14,weapon,0
תפ_19393-03-17,תפ_7414-01-15,drugs,55
תפ_4039-05-19,תפ_61392-09-16,drugs,45
תפ_1909-02-18,תפ_23384-10-16,weapon,10
תפ_44505-08-14,תפ_49472-07-18,drugs,10
תפ_13270-02-20,תפ_39850-07-16,weapon,72
תפ_37255-05-14,תפ_7086-04-23,drugs,35
תפ_32339-12-19,תפ_4338-04-13,weapon,38
תפ_398-09-16,תפ_54615-03-16,weapon,30
תפ_10875-12-21,תפ_10896-06-20,weapon,45
תפ_10205-08-21,תפ_51199-04-23,weapon,55
תפ_19417-11-16,תפ_61299-12-19,weapon,45
תפ_34694-09-21,תפ_63018-05-18,weapon,65
תפ_27085-10-15,תפ_56595-07-18,drugs,35
תפ_33618-03-17,תפח_11230-01-12,weapon,5
תפ_29671-12-13,תפ_31862-05-13,weapon,65
פרק_5182-17,תפ_54272-09-14,weapon,40
תפ_56842-06-15,תפ_57334-05-13,drugs,55
תפ_27467-02-18,תפ_39111-09-13,drugs,55
תפ_10029-03-21,תפ_54137-11-19,drugs,10
תפ_42543-06-14,תפ_520-05-14,drugs,35
תפ_26087-05-16,תפ_57001-11-21,weapon,75
תפ_24650-09-22,תפ_802-12-22,drugs,5
תפ_16760-09-22,תפ_27050-03-20,weapon,18
תפ_1318-11-12,תפ_42956-04-22,drugs,18
תפ_3244-06-16,תפ_36831-09-13,drugs,10
תפ_522-05-17,תפ_808-06-16,weapon,35
תפ_49510-11-23,תפ_55035-10-18,drugs,65
תפ_22464-07-12,תפ_39297-02-18,drugs,20
תפ_16505-02-18,תפ_8987-11-14,weapon,30
תפ_5188-10-21,תפ_51991-06-16,drugs,20
תפ_37454-03-20,תפ_50105-10-12,drugs,35
תפ_1197-11-21,תפ_3859-05-15,drugs,35
תפ_1578-04-13,תפ_51971-12-21,weapon,35
תפ_10205-08-21,תפ_53871-07-24,weapon,55
תפ_53339-09-22,תפ_6695-10-23,weapon,55
תפ_32879-04-19,תפ_35204-09-21,drugs,45
תפ_11608-07-16,תפ_42431-08-23,drugs,35
תפ_51354-02-17,תפק_58050-02-20,drugs,55
תפ_21291-04-23,תפ_40276-11-17,drugs,55
תפ_45759-12-17,תפ_57031-01-14,drugs,35
תפ_13223-02-22,תפ_15392-04-17,drugs,45
תפ_21064-04-23,תפ_53521-04-24,weapon,35
תפ_30013-04-21,תפ_9733-02-21,drugs,65
תפ_29373-12-23,תפ_39424-11-22,drugs,62
תפ_11799-09-13,תפ_39731-01-15,weapon,35
תפ_16646-09-14,תפ_66041-01-18,drugs,18
תפ_10086-06-18,תפ_51038-08-23,drugs,35
תפ_20393-02-20,תפ_53375-08-15,drugs,35
תפ_31467-07-14,תפ_60820-07-14,weapon,85
תפ_54370-07-12,תפ_62924-03-22,drugs,18
תפ_27295-12-17,תפ_28032-06-19,drugs,45
תפ_35865-07-17,תפ_47209-08-15,drugs,35
תפ_19242-04-17,תפ_62062-06-20,weapon,40
תפ_24215-06-13,תפ_37814-04-17,weapon,10
תפ_61181-07-23,תפ_69941-03-23,weapon,20
תפ_28241-11-15,תפ_59337-11-23,drugs,70
תפ_10586-10-23,תפ_31270-05-24,weapon,35
תפ_1506-02-24,תפ_60015-05-22,drugs,18
תפ_32494-01-21,תפ_4677-02-14,drugs,35
תפ_45136-02-13,תפ_8887-10-21,drugs,20
תפ_37825-05-15,תפ_42431-08-23,drugs,25
תפ_15587-10-21,תפ_62059-03-14,drugs,72
תפ_22405-05-23,תפ_50709-03-23,weapon,80
תפ_34055-07-13,תפ_59243-05-13,drugs,45
תפ_23322-02-16,תפ_68386-11-20,drugs,25
תפ_29375-04-13,תפ_45597-11-14,weapon,40
תפ_39792-12-21,תפ_57001-11-21,weapon,30
תפ_39308-05-15,תפ_716-05-22,drugs,28
תפ_10086-06-18,תפ_4886-11-18,drugs,55
תפ_45447-12-24,תפק_22029-08-19,drugs,35
תפ_26549-09-21,תפ_29671-12-13,weapon,80
תפ_14449-06-13,תפ_28931-09-20,drugs,18
תפ_33834-02-20,תפ_61820-08-21,drugs,55
תפ_20778-11-12,תפ_520-07-17,weapon,35
תפ_11191-03-24,תפ_59572-07-15,drugs,78
תפ_16363-02-21,תפ_32817-12-14,drugs,40
תפ_42431-08-23,תפ_63963-12-12,drugs,35
תפ_16798-04-13,תפ_38551-01-20,drugs,22
תפ_11608-07-16,תפ_17404-07-18,drugs,60
תפ_20330-11-23,תפ_36797-07-23,drugs,45
תפ_21052-05-20,תפ_51165-08-19,drugs,25
תפ_40686-07-21,תפ_59284-06-21,drugs,35
תפ_15771-02-13,תפח_866-07-14,weapon,55
תפ_1127-05-20,תפ_35843-03-22,drugs,35
תפ_17618-11-13,תפ_64689-11-15,weapon,25
תפ_24494-06-21,תפ_50520-12-17,drugs,55
פל_9037-11-12,תפ_27952-06-19,drugs,35
תפ_52256-03-20,תפ_65958-12-15,weapon,35
תפ_39668-07-14,תפ_51139-10-18,drugs,25
תפ_3106-09-24,תפ_45761-05-24,weapon,0
תפ_21679-04-15,תפ_28288-11-15,drugs,20
תפ_20853-12-22,תפ_48976-07-12,drugs,62
תפ_43884-01-23,תפ_70717-07-24,drugs,5
תפ_3429-07-20,תפ_57404-07-24,weapon,40
תפ_20201-11-14,תפ_5726-02-16,drugs,25
תפ_44812-06-13,תפ_6047-11-19,drugs,25
תפ_58562-06-21,תפ_59205-02-18,drugs,35
תפ_32494-01-21,תפ_58562-06-21,drugs,35
תפ_57084-03-22,תפ_59947-08-20,drugs,45
תפ_36187-12-15,תפ_46903-02-13,drugs,35
תפ_26153-04-21,תפ_43195-09-15,drugs,40
תפ_24895-03-20,תפ_31579-08-23,drugs,65
תפ_13780-01-13,תפ_43664-01-14,drugs,55
תפ_9785-12-15,תפ_9873-02-17,weapon,35
תפ_1127-05-20,תפ_39491-09-17,drugs,35
תפ_52725-01-21,תפ_70274-07-20,drugs,15
תפ_46929-01-22,תפ_7109-02-21,weapon,20
תפ_70111-03-23,תפ_72146-11-20,weapon,25
תפ_16446-10-14,תפ_3454-02-17,weapon,75
תפ_10096-02-22,תפ_65068-11-22,drugs,18
תפ_57972-08-24,תפח_10037-11-22,weapon,85
תפ_28991-04-22,תפ_70345-03-23,weapon,35
תפ_2008-09-16,תפ_37551-01-16,drugs,75
תפ_23707-03-19,תפ_398-09-16,weapon,20
תפ_10300-06-20,תפ_14479-06-20,weapon,35
תפ_10971-03-11,תפ_27542-11-14,drugs,35
תפ_15457-09-18,תפ_53090-10-19,drugs,55
תפ_35798-12-16,תפ_60450-12-23,drugs,28
תפ_37166-02-20,תפ_46386-01-14,drugs,45
תפ_28397-10-19,תפ_34706-09-19,drugs,85
תפ_106-12,תפ_39629-08-18,drugs,25
תפח_1168-08,תפח_21279-09-15,weapon,55
תפ_50551-03-18,תפ_65958-12-15,weapon,20
תפ_39647-01-20,תפ_44666-10-18,drugs,35
תפ_23520-10-11,תפ_37062-10-20,drugs,25
תפ_1197-06-19,תפ_16209-03-13,drugs,65
תפ_19019-10-16,תפ_61660-05-23,weapon,38
תפ_13142-02-15,תפ_17393-10-17,weapon,28
תפ_25835-05-18,תפ_27340-04-18,drugs,35
תפ_264-07-22,תפ_55217-12-19,drugs,35
תפ_51139-10-18,תפ_59017-02-21,drugs,35
תפ_10580-03-16,תפ_26762-06-14,drugs,20
תפ_10896-06-20,תפ_41326-11-15,weapon,18
תפ_25546-11-23,תפ_56421-08-23,weapon,25
תפ_33509-06-13,תפ_4411-07-19,weapon,68
תפ_15423-12-19,תפ_26069-10-19,weapon,45
תפ_19130-12-21,תפ_26521-02-14,weapon,60
תפ_3332-07-16,תפ_58908-08-19,drugs,55
תפ_13412-02-21,תפ_16798-04-13,drugs,55
תפ_33839-04-18,תפ_54351-11-21,drugs,85
תפ_32243-08-21,תפ_34706-09-19,drugs,92
תפ_47156-02-14,תפ_9582-10-20,drugs,15
תפ_33848-05-14,תפ_8566-09-14,drugs,20
תפ_2275-06-17,תפ_30989-10-13,drugs,10
תפ_38340-03-19,תפ_63642-12-18,weapon,25
תפ_3295-04-18,תפ_7498-11-14,weapon,35
תפ_47136-05-14,תפ_57931-05-20,drugs,10
תפ_69734-08-24,תפ_69925-03-23,weapon,35
תפ_38293-02-20,תפ_57628-05-17,weapon,10
תפ_37065-10-15,תפ_57272-12-20,weapon,38
תפ_39787-11-13,תפ_54543-06-21,drugs,35
תפ_13432-04-12,תפ_57680-10-15,drugs,80
תפ_18828-06-20,תפ_58021-11-17,drugs,25
תפ_54308-12-18,תפ_8641-08-12,weapon,68
תפ_13164-08-21,תפ_63360-04-21,weapon,65
תפ_41851-06-12,תפ_69941-03-23,weapon,18
תפ_3256-09-21,תפ_42566-08-23,drugs,10
תפ_34866-09-22,תפ_50520-12-17,drugs,35
תפ_32162-05-23,תפ_52789-09-22,weapon,25
תפ_14684-07-24,תפ_54568-08-24,weapon,38
תפ_19950-09-23,תפ_66319-05-20,weapon,20
תפ_12265-09-24,תפ_50038-01-19,drugs,10
תפ_43884-01-23,תפ_67234-06-20,drugs,35
תפ_18145-11-20,תפ_70876-12-20,drugs,35
תפ_3910-02-23,תפ_43009-08-20,weapon,65
עפ_3804-10,תפ_33552-09-16,weapon,15
תפ_16129-03-22,תפ_66150-06-22,weapon,60
תפ_32933-12-15,תפ_60753-08-22,drugs,20
תפ_50334-03-20,תפ_59796-01-22,weapon,70
תפ_4712-02-24,תפ_48479-07-22,drugs,30
תפ_12401-05-22,תפ_43957-09-20,weapon,45
תפ_37987-11-23,תפ_69281-11-20,drugs,40
תפ_27255-08-16,תפ_39299-11-18,drugs,55
תפ_21127-08-21,תפ_27743-10-21,drugs,30
תפ_25922-06-24,תפ_33337-07-23,weapon,65
תפ_59614-09-23,תפ_70062-03-23,weapon,25
תפ_49112-05-13,תפ_9258-10-11,weapon,0
תפ_15172-01-16,תפ_34079-05-20,drugs,85
תפ_48316-03-20,תפ_55487-09-22,drugs,35
תפ_16020-10-22,תפ_5778-09-20,drugs,35
תפ_20360-09-13,תפ_40922-11-15,weapon,5
תפ_33726-11-21,תפ_67356-12-21,weapon,22
תפ_31935-12-21,תפ_46833-10-10,weapon,0
תפ_24239-05-17,תפח_29984-11-12,drugs,0
תפ_44352-03-12,תפ_48367-11-11,weapon,15
תפ_51006-11-21,תפ_63696-02-18,drugs,55
תפ_47156-02-14,תפ_70274-07-20,drugs,20
תפ_11845-11-16,תפ_25085-02-19,drugs,35
תפ_46057-01-19,תפ_74036-12-19,drugs,45
תפ_15376-06-13,תפ_43597-08-21,weapon,35
תפ_3725-08-17,תפ_42653-08-23,drugs,10
תפ_4867-04-18,תפ_69400-07-20,drugs,75
תפ_33337-07-23,תפ_49685-01-24,weapon,55
תפ_28615-01-22,תפ_9582-10-20,drugs,85
תפ_19985-04-14,תפ_25085-02-19,drugs,58
תפ_53633-09-22,תפ_61452-12-22,weapon,28
תפ_56792-09-17,תפח_63535-10-13,weapon,35
תפ_30013-04-21,תפ_65884-10-13,drugs,55
תפ_26688-12-20,תפ_49269-08-21,drugs,10
תפ_40650-03-22,תפ_46321-07-15,drugs,55
תפ_15120-07-16,תפ_68368-12-19,weapon,25
תפ_1873-07-21,תפ_32817-12-14,drugs,75
תפ_35893-03-20,תפ_43524-02-20,drugs,20
תפ_57996-05-20,תפ_8542-11-21,weapon,45
תפ_13999-11-16,תפ_64689-11-15,weapon,75
תפ_12761-11-15,תפ_43406-05-13,weapon,0
תפ_26647-05-17,תפ_29832-08-15,drugs,35
תפ_31536-01-20,תפ_35856-06-18,drugs,40
תפ_25121-07-14,תפ_42991-05-16,weapon,0
תפ_400-11-23,תפ_65646-12-23,weapon,30
תפ_22722-05-13,תפ_33252-04-17,drugs,25
תפ_50068-09-23,תפ_7133-07-20,weapon,25
תפ_26274-11-16,תפ_58723-03-16,drugs,35
תפ_3877-10-22,תפ_6999-09-22,weapon,10
תפ_21584-01-23,תפ_76171-01-23,drugs,65
תפ_16603-06-16,תפ_59165-12-19,drugs,35
תפ_530-02-13,תפ_59812-02-16,weapon,25
תפ_10875-12-21,תפ_57539-11-15,weapon,25
תפ_17043-07-13,תפ_34445-11-15,drugs,25
תפ_27593-03-13,תפ_50308-06-16,drugs,25
תפח_18488-12-15,תפח_35048-04-17,weapon,35
תפ_30340-08-20,תפ_38135-04-15,weapon,55
תפ_23520-10-11,תפ_60803-01-19,drugs,35
תפ_26347-11-23,תפ_6153-02-21,weapon,35
תפ_48974-11-20,תפק_11489-02-23,drugs,65
תפ_24964-09-11,תפ_6433-05-14,weapon,10
תפ_1318-11-12,תפ_54873-07-15,drugs,25
תפ_10494-12-20,תפ_19606-08-16,drugs,35
תפ_32174-07-20,תפ_73906-12-20,drugs,85
תפ_39019-05-15,תפ_45171-02-14,drugs,35
תפ_39807-03-12,תפ_53450-04-13,drugs,20
תפ_13822-09-13,תפ_45994-08-21,weapon,65
תפ_33240-05-23,תפ_927-09-21,drugs,35
תפ_16646-09-14,תפ_61158-05-20,drugs,30
תפ_19005-11-20,תפ_53625-07-22,drugs,92
תפ_33495-01-21,תפ_3859-05-15,drugs,62
תפ_35121-09-22,תפ_7498-11-14,weapon,25
תפ_30091-09-14,תפ_6660-07-15,drugs,25
תפ_26126-03-22,תפ_4886-11-18,drugs,55
תפ_26004-12-23,תפ_37474-03-20,drugs,35
תפ_19412-05-18,תפ_30538-02-19,drugs,40
תפ_16449-02-20,תפ_30558-12-21,drugs,62
תפ_34668-04-22,תפ_36797-07-23,drugs,35
תפ_26620-12-16,תפ_41833-08-23,drugs,68
תפ_13301-07-18,תפ_9986-02-22,weapon,38
תפ_25529-12-12,תפ_46366-09-19,drugs,10
תפ_33839-04-18,תפ_7833-06-21,drugs,20
תפ_12406-11-15,תפ_29984-08-16,weapon,45
תפ_24257-09-22,תפ_29159-08-22,drugs,20
תפ_45599-07-14,תפ_49210-05-22,drugs,30
תפ_32895-05-22,תפ_35676-08-21,drugs,65
תפ_42497-03-21,תפ_59117-03-21,drugs,75
תפ_15963-02-13,תפ_43397-02-15,drugs,5
תפ_56456-03-19,תפ_6163-03-19,drugs,35
תפ_35116-09-24,תפ_42213-09-17,drugs,62
תפ_25425-02-22,תפ_32227-11-20,weapon,20
תפ_16143-03-18,תפ_22464-07-12,drugs,45
תפ_26524-10-14,תפ_37825-05-15,drugs,60
תפ_17109-06-12,תפ_33866-12-15,drugs,35
תפ_13667-09-17,תפ_21952-10-14,drugs,35
תפ_1506-02-24,תפ_9296-07-22,drugs,65
תפ_66547-03-23,תפ_7414-01-15,drugs,60
תפ_17260-12-23,תפ_35121-09-22,weapon,20
תפ_26347-11-23,תפ_49294-07-20,weapon,35
תפ_57687-05-22,תפ_7676-03-23,weapon,30
תפ_14802-02-23,תפ_58511-01-20,weapon,45
תפ_24088-12-13,תפ_51094-10-14,weapon,0
תפ_27470-02-18,תפ_38531-11-18,drugs,65
תפ_29401-11-12,תפ_52205-06-22,drugs,35
תפ_45432-11-15,תפח_31367-12-17,weapon,35
תפ_19932-03-17,תפ_21719-01-15,drugs,85
תפ_67356-12-21,תפ_69110-11-20,weapon,35
תפ_29177-05-21,תפ_40276-11-17,drugs,20
תפ_23774-03-17,תפ_27085-10-15,drugs,40
תפ_1158-05-20,תפ_23648-12-19,weapon,35
תפ_24650-09-22,תפ_57006-11-23,drugs,10
תפ_27470-02-18,תפ_6399-03-17,drugs,35
תפ_34108-01-23,תפ_57778-06-20,drugs,65
תפ_21175-01-19,תפ_9308-12-16,drugs,35
תפ_28139-10-13,תפ_28148-07-20,weapon,65
תפ_20425-02-20,תפ_39345-03-20,weapon,28
תפ_1062-06-18,תפ_25474-11-15,drugs,25
תפ_45098-05-24,תפ_59934-02-24,weapon,5
תפ_17125-03-24,תפ_35431-03-21,weapon,45
תפ_48071-01-23,תפ_53777-03-22,drugs,65
תפ_1276-05-15,תפ_62896-05-20,drugs,35
תפ_45160-04-24,תפ_64772-05-22,drugs,55
תפ_20778-11-12,תפ_54272-09-14,weapon,25
תפ_26274-11-16,תפ_3122-10-22,drugs,55
תפ_28736-03-20,תפ_4765-11-22,drugs,35
תפ_14547-02-15,תפ_58960-01-13,weapon,0
תפ_22531-05-19,תפ_32541-01-21,drugs,55
תפ_35104-12-21,תפ_42879-09-21,drugs,15
תפ_25137-02-20,תפ_52402-08-19,drugs,35
תפ_19620-11-14,תפ_42223-07-16,weapon,5
תפ_34232-05-24,תפ_42397-03-12,drugs,22
תפ_14734-11-19,תפ_3618-03-23,drugs,45
תפ_33382-01-16,תפ_4712-02-24,drugs,25
תפ_40440-10-12,תפ_42231-01-20,drugs,55
תפ_17030-02-22,תפ_51473-05-20,weapon,35
תפ_1108-05-15,תפ_61248-02-24,drugs,35
תפ_59274-02-22,תפ_59888-08-22,drugs,35
תפ_37694-03-15,תפ_55925-11-17,drugs,25
תפ_12791-05-20,תפ_57000-05-22,weapon,72
תפ_49055-02-18,תפ_6678-12-20,drugs,38
תפ_4001-11-12,תפ_57822-06-13,drugs,55
תפ_54460-03-21,תפ_9228-05-21,drugs,35
תפ_1641-04-19,תפ_30546-10-23,weapon,45
תפ_16690-05-19,תפ_56018-10-19,drugs,25
תפ_10115-02-21,תפ_3454-02-17,weapon,0
תפ_61235-05-13,תפ_7420-05-19,drugs,38
תפ_21806-01-19,תפ_32895-05-22,drugs,45
תפ_27050-03-20,תפ_400-11-23,weapon,20
תפ_42879-09-21,תפ_4413-05-13,drugs,65
תפ_3919-12-20,תפ_71830-10-21,drugs,20
תפ_16191-10-12,תפ_1641-04-19,weapon,70
תפ_28931-09-20,תפ_45672-02-10,drugs,10
תפ_57474-03-19,תפח_16644-04-16,weapon,70
תפ_49685-01-24,תפ_54640-06-24,weapon,85
תפ_35569-02-23,תפ_4636-12-13,drugs,20
תפ_20246-05-21,תפ_49008-09-14,drugs,55
תפ_10767-02-15,תפ_15709-10-19,drugs,35
תפ_20967-02-14,תפ_62134-03-19,drugs,35
תפ_36933-03-17,תפ_55185-05-20,drugs,55
תפ_34680-04-13,תפ_45537-07-17,drugs,45
תפ_17410-08-13,תפ_25594-07-22,drugs,55
תפ_40634-03-20,תפ_64140-11-18,weapon,0
תפ_22722-05-13,תפ_48527-07-15,drugs,35
עפ_3804-10,תפ_3454-02-17,weapon,25
תפ_37065-10-15,תפ_44918-12-14,weapon,0
תפ_1178-06-21,תפ_49525-04-24,weapon,35
תפ_37814-04-17,תפ_45597-11-14,weapon,15
תפ_41088-05-20,תפ_57680-10-15,drugs,78
תפ_1158-05-20,תפ_66385-03-22,weapon,18
תפ_23532-07-18,תפ_31972-04-12,weapon,30
תפ_12543-08-23,תפ_26552-06-23,weapon,35
תפ_49034-02-19,תפ_52504-10-20,drugs,80
תפ_20652-08-24,תפ_9407-10-23,drugs,35
תפ_44157-08-16,תפ_57218-12-15,weapon,35
תפ_67855-03-22,תפ_99-01-18,weapon,45
תפ_29090-08-15,תפ_33160-04-17,drugs,55
תפ_26600-01-18,תפ_59533-10-15,weapon,0
תפ_13281-07-13,תפ_35979-08-19,weapon,70
תפ_5778-09-20,תפ_7271-08-21,drugs,55
תפ_20354-10-21,תפ_51488-07-23,drugs,65
תפ_22347-09-17,תפ_5911-11-16,drugs,45
תפ_32907-12-20,תפ_7544-11-16,weapon,70
תפ_20644-11-22,תפ_51199-04-23,weapon,25
תפ_13236-03-18,תפ_38735-11-23,drugs,20
תפ_21536-06-20,תפ_63596-02-18,drugs,90
תפ_61820-08-21,תפ_9457-04-23,drugs,35
תפ_50497-04-17,תפ_68166-11-21,drugs,45
תפ_47686-01-15,תפ_58626-07-22,weapon,35
תפ_28659-02-14,תפ_60226-03-19,weapon,70
תפ_27955-01-18,תפ_35104-12-21,drugs,75
תפ_15376-06-13,תפ_17393-10-17,weapon,25
תפ_47813-03-19,תפ_52417-01-13,drugs,70
תפ_1783-04-23,תפ_3122-10-22,drugs,20
תפ_8008-07-19,תפ_8192-08-15,weapon,65
תפ_27149-12-21,תפ_62924-03-22,drugs,62
תפ_25307-08-16,תפ_47780-11-21,drugs,72
תפ_38680-05-20,תפ_54340-08-19,drugs,85
תפ_41832-08-24,תפ_9264-02-21,drugs,55
תפ_24079-11-19,תפ_6316-09-20,drugs,40
תפ_15481-02-22,תפ_47532-04-14,drugs,45
תפ_15390-11-15,תפ_69325-10-21,drugs,45
עפ_-_תפ_19260-06-14,תפ_69476-07-20,weapon,0
תפ_15316-10-12,תפ_30242-04-16,weapon,38
תפ_16471-02-12,תפ_30311-12-17,drugs,15
תפ_3818-01-24,תפ_38551-01-20,drugs,85
תפ_33522-09-21,תפ_5188-10-21,drugs,85
תפ_1990-11-22,תפ_63955-03-17,drugs,45
תפ_12681-12-17,תפ_77446-12-20,weapon,0
